scalerank,natscale,labelrank,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,featureclass
"4","50","6",Maradi,,,"0",Maradi,"0","0",,"0","0",Niger,NER,Niger,NER,Maradi,NE,,13.4916428822,7.09640376652,"0","0",,"232555","163487","234951","10","9","2441291",,Maradi,"1","0",Admin-1 capital
"4","50","6",Tahoua,,,"0",Tahoua,"0","0",,"0","0",Niger,NER,Niger,NER,Tahoua,NE,,14.8999806915,5.25992671573,"0","0",,"115956","80425","115956","9","8","2439376",,Tahoua,"1","0",Admin-1 capital
"4","50","6",Constanta,,,"0",Constanta,"0","0",,"0","0",Romania,ROU,Romania,ROU,Constanta,RO,,44.2026623729,28.6099743232,"0","0",,"303399","266826","262345","10","10","680963",,Constanta,"1","0",Admin-1 capital
"4","50","7",Luleå,,,"1",Lulea,"0","0",,"0","0",Sweden,SWE,Sweden,SWE,Norrbotten,SE,,65.5966347723,22.1583783294,"4","0",Location adjusted.,"48638","45551","40392","7","7","604490",,Lulea,"1","0",Admin-1 capital
"4","50","7",Sundsvall,,,"0",Sundsvall,"0","0",,"0","0",Sweden,SWE,Sweden,SWE,Västernorrland,SE,,62.4000529166,17.3166584866,"0","0",,"73389","48463","64066","8","7","2670781",,Sundsvall,"1","0",Populated place
"4","50","6",Iasi,,,"0",Iasi,"0","0",,"0","0",Romania,ROU,Romania,ROU,Iasi,RO,,47.1683469839,27.5749470609,"1","0",Changed scale rank.,"325914","325914","317122","10","10","-1",,Iasi,"1","0",Admin-1 capital
"4","50","5",Surat Thani,,,"0",Surat Thani,"0","0",,"0","0",Thailand,THA,Thailand,THA,Surat Thani,TH,,9.15009909966,99.3401273183,"0","0",,"157627","127201","157627","9","9","1150515",,Surat Thani,"1","0",Admin-1 capital
"4","50","5",Chiang Mai,,,"0",Chiang Mai,"0","0",,"0","0",Thailand,THA,Thailand,THA,Chiang Mai,TH,,18.7999751983,98.9800459381,"0","0",,"397211","200952","400135","10","10","1153671",,Chiang Mai,"1","0",Admin-1 capital
"4","50","5",Nakhon Ratchasima,,,"0",Nakhon Ratchasima,"0","0",,"0","0",Thailand,THA,Thailand,THA,Nakhon Ratchasima,TH,,15.0000262644,102.100010538,"0","0",,"334984","208781","337397","10","10","1608529",,Nakhon Ratchasima,"1","0",Admin-1 capital
"4","50","8",Mbabane,,,"0",Mbabane,"1","0",Administrative,"0","0",Swaziland,SWZ,Swaziland,SWZ,Hhohho,SZ,,-26.3166507784,31.1333345121,"4","0",Changed scale rank.,"90138","76218","89979","8","8","934985",,Mbabane,"1","0",Admin-0 capital
"4","50","5",Piura,,,"0",Piura,"0","0",,"0","0",Peru,PER,Peru,PER,Piura,PE,,-5.21003212598,-80.6299727801,"0","0",,"396932","325466","370948","10","10","3693528",,Piura,"1","0",Admin-1 capital
"4","50","5",Arequipa,,,"0",Arequipa,"0","0",,"0","1",Peru,PER,Peru,PER,Arequipa,PE,,-16.4199938773,-71.5300114356,"0","0",,"815000","736570","691081","11","11","3947322",Arequipa,Arequipa,"1","0",Admin-1 capital
"4","50","5",Chimbote,,,"0",Chimbote,"0","0",,"0","0",Peru,PER,Peru,PER,Ancash,PE,,-9.07000323602,-78.5699951596,"0","0",,"349846","316966","350195","10","10","3698304",,Chimbote,"1","0",Populated place
"4","50","5",Pucallpa,,,"0",Pucallpa,"0","0",,"0","0",Peru,PER,Peru,PER,Ucayali,PE,,-8.36890907912,-74.5349959734,"0","0",,"310750","299084","299250","10","10","3693345",,Pucallpa,"1","0",Admin-1 capital
"4","50","5",Iquitos,,,"0",Iquitos,"0","0",,"0","0",Peru,PER,Peru,PER,Loreto,PE,,-3.75001788444,-73.250009808,"0","0",,"458729","437620","428712","10","10","3696183",,Iquitos,"1","0",Admin-1 capital
"4","50","5",Huancayo,,,"0",Huancayo,"0","0",,"0","0",Peru,PER,Peru,PER,Junín,PE,,-12.0800003877,-75.2000199806,"0","0",,"412733","376657","412733","10","10","3939459",,Huancayo,"1","0",Admin-1 capital
"4","50","7",Ciudad del Este,,,"0",Ciudad del Este,"0","0",,"0","0",Paraguay,PRY,Paraguay,PRY,Alto Paraná,PY,,-25.5166996065,-54.6160567643,"1","1",Added place.,"320872","320872","0","10","10","-1",,,"2","0",Admin-1 capital
"4","50","6",Ponta Delgada,,,"0",Ponta Delgada,"0","0",,"0","0",Portugal,PRT,Portugal,PRT,Azores,PT,,37.7483018179,-25.6665834976,"0","0",,"61526","20056","61379","8","7","3372783",,Ponta Delgada,"1","0",Admin-0 region capital
"4","50","3",Vigo,,,"0",Vigo,"0","0",,"0","0",Kingdom of Spain,ESP,Spain,ESP,Galicia,ES,,42.2200185334,-8.72999454898,"0","0",,"378952","292745","375282","10","10","3105976",,Vigo,"1","0",Populated place
"4","50","3",Bilbao,,,"0",Bilbao,"0","0",,"0","0",Kingdom of Spain,ESP,Spain,ESP,País Vasco,ES,,43.2499815054,-2.92998681783,"0","0",,"875552","353187","870248","11","10","3128026",,Bilbao,"1","0",Populated place
"4","50","8",Kaolack,,,"0",Kaolack,"0","0",,"0","0",Senegal,SEN,Senegal,SEN,Kaolack,SM,,14.1499747914,-16.1000098078,"0","0",,"277812","277812","277975","10","10","2250805",,Kaolack,"1","5",Admin-1 capital
"4","50","8",Kaedi,,,"0",Kaedi,"0","0",,"0","0",Senegal,SEN,Senegal,SEN,Matam,SM,,16.1500077504,-13.4999876317,"0","0",,"21656","21656","21656","7","7","2378736",,Kaedi,"1","0",Admin-1 capital
"4","50","5",Geneina,,,"0",Geneina,"0","0",,"0","0",Sudan,SDN,Sudan,SDN,West Darfur,SD,,13.450017516,22.4400150133,"0","0",,"162981","159310","159310","9","9","379303",,Geneina,"1","0",Populated place
"4","50","5",Medina,,Al-Madinah,"0",Medina,"0","0",,"0","1",Saudi Arabia,SAU,Saudi Arabia,SAU,Al Madinah,SA,,24.499989033,39.5800023995,"4","0",Changed feature class.,"1010000","1010000","1157190","12","12","109223",Al-Madinah,Medina,"1","0",Admin-1 capital
"4","50","5",Tabuk,,,"0",Tabuk,"0","0",,"0","0",Saudi Arabia,SAU,Saudi Arabia,SAU,Tabuk,SA,,28.3838346548,36.554967406,"0","0",,"547957","455450","547957","11","10","101628",,Tabuk,"1","0",Admin-1 capital
"4","50","5",Juba,,,"0",Juba,"0","1",,"0","0",South Sudan,SSD,South Sudan,SSD,Central Equatoria,SS,,4.82997519828,31.5800255928,"20","0",Changed country.,"111975","111975","111975","9","9","373303",,Juba,"1","0",Admin-0 capital
"4","50","5",Malakal,,,"0",Malakal,"0","0",,"0","0",South Sudan,SSD,South Sudan,SSD,Upper Nile,SS,,9.53689719537,31.6559899483,"24","0",Location adjusted. Changed feature to Admin-0 region capital. Changed country.,"160765","160765","0","9","9","370737",,Malakal,"1","0",Admin-1 region capital
"4","50","5",Omdurman,,,"0",Omdurman,"0","0",,"0","0",Sudan,SDN,Sudan,SDN,Khartoum,SD,,15.6166811309,32.4800223376,"4","0",Changed feature class.,"2395159","2183698","2040759","12","12","365137",,Omdurman,"1","0",Admin-1 capital
"4","50","5",El Obeid,,,"0",El Obeid,"0","0",,"0","0",Sudan,SDN,Sudan,SDN,North Kurdufan,SD,,13.1832896107,30.2166979561,"4","0",Location adjusted.,"393311","269424","0","10","10","379003",,El Obeid,"1","0",Populated place
"4","50","8",The Hague,,,"0",The Hague,"0","1","Official, legis","0","0",Kingdom of the Netherlands,NLD,Netherlands,NLD,Zuid-Holland,NL,,52.080036844,4.26996130231,"0","0",,"1406000","501725","688599","12","11","2747373",,The Hague,"1","0",Admin-0 capital alt
"4","50","7",Kristiansand,,,"0",Kristiansand,"0","0",,"0","0",Kingdom of Norway,NOR,Norway,NOR,Vest-Agder,NO,,58.1666420686,8.00001786157,"0","0",,"63814","52770","51161","8","8","3149318",,Kristiansand,"1","0",Admin-1 capital
"4","50","8",Ljubljana,,,"0",Ljubljana,"1","0",,"0","0",Slovenia,SVN,Slovenia,SVN,Osrednjeslovenska,SI,,46.0552883088,14.5149690335,"4","0",Changed scale rank.,"314807","255115","256316","10","10","3196359",,Ljubljana,"1","0",Admin-0 capital
"4","50","7",Bratislava,,,"0",Bratislava,"1","0",,"0","0",Slovakia,SVK,Slovakia,SVK,Bratislavský,SK,,48.15001833,17.1169807522,"4","0",Changed scale rank.,"423737","373687","361489","10","10","3060972",,Bratislava,"1","0",Admin-0 capital
"4","50","7",Hammerfest,,,"0",Hammerfest,"0","0",,"0","0",Kingdom of Norway,NOR,Norway,NOR,Finnmark,NO,,70.6612799267,23.6880008532,"4","0",Location adjusted.,"10000","9934","0","5","5","779683",,Hammerfest,"1","0",Populated place
"4","50","8",Doha,,,"0",Doha,"1","0",,"0","0",Qatar,QAT,Qatar,QAT,Ad Dawhah,QA,,25.2865560089,51.5329678943,"4","0",Location adjusted. Changed scale rank.,"1450000","731310","0","12","11","290030",,Doha,"1","5",Admin-0 capital
"4","50","2",Quetta,,,"0",Quetta,"0","0",,"0","1",Pakistan,PAK,Pakistan,PAK,Baluchistan,PK,,30.2200016469,67.0249938546,"0","0",,"768000","733675","851787","11","11","1167528",Quetta,Quetta,"1","0",Admin-1 capital
"4","50","2",Larkana,,,"0",Larkana,"0","0",,"0","0",Pakistan,PAK,Pakistan,PAK,Sind,PK,,27.5617659699,68.2067821847,"0","0",,"364033","364033","2452264","10","10","1172128",,Larkana,"1","0",Populated place
"4","50","3",Springbok,,,"0",Springbok,"0","0",,"0","0",South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-29.666730531,17.8832905667,"0","0",,"10438","2809","0","6","4","3361142",,Springbok,"1","0",Populated place
"4","50","3",Upington,,,"0",Upington,"0","0",,"0","0",South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-28.4600341606,21.2300113512,"0","0",,"71373","52799","52799","8","8","945945",,Upington,"1","0",Populated place
"4","50","3",Worcester,,,"0",Worcester,"0","0",,"0","0",South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-33.6400280571,19.4399397366,"0","0",,"127597","90803","90653","9","8","3359041",,Worcester2,"1","0",Populated place
"4","50","3",George,,,"0",George,"0","0",,"0","0",South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-33.9500349744,22.4500402412,"0","0",,"174582","113248","112941","9","9","1002145",,George,"1","0",Populated place
"4","50","6",Tete,,,"0",Tete,"0","0",,"0","0",Mozambique,MOZ,Mozambique,MOZ,Tete,MZ,,-16.1700349743,33.5800068753,"0","0",,"129316","115050","115050","9","9","1026014",,Tete,"1","0",Admin-1 capital
"4","50","6",Pemba,,,"0",Pemba,"0","0",,"0","0",Mozambique,MOZ,Mozambique,MOZ,Cabo Delgado,MZ,,-12.983046042,40.5323473702,"0","0",,"110643","108737","110807","9","9","1028918",,Pemba,"1","0",Admin-1 capital
"4","50","6",Nampula,,,"0",Nampula,"0","0",,"0","0",Mozambique,MOZ,Mozambique,MOZ,Nampula,MZ,,-15.1360412406,39.2930431709,"4","0",Location adjusted.,"388526","383845","0","10","10","1033356",,Nampula,"1","0",Admin-1 capital
"4","50","3",Welkom,,,"0",Welkom,"0","0",,"0","0",South Africa,ZAF,South Africa,ZAF,Orange Free State,ZA,,-27.9699865532,26.7299857165,"1","0",Changed scale rank.,"431944","126079","124496","10","9","940909",,Welkom,"1","0",Populated place
"4","50","6",Xai-Xai,,,"0",Xai-Xai,"0","0",,"0","0",Mozambique,MOZ,Mozambique,MOZ,Gaza,MZ,,-25.0399845186,33.6400032132,"0","0",,"128805","127366","128805","9","9","1024552",,Xai-Xai,"1","0",Admin-1 capital
"4","50","8",Goroka,,,"0",Goroka,"0","0",,"0","0",Papua New Guinea,PNG,Papua New Guinea,PNG,Eastern Highlands,PG,,-6.08331215528,145.385482136,"0","0",,"39699","18503","40514","7","6","2096742",,Goroka,"1","0",Admin-1 capital
"4","50","8",Mt. Hagen,,Mount Hagen,"0",Mt. Hagen,"0","0",,"0","0",Papua New Guinea,PNG,Papua New Guinea,PNG,Western Highlands,PG,,-5.86322223015,144.21681962,"0","0",,"59064","33623","59064","8","7","2090409",,Mt. Hagen,"1","0",Admin-1 capital
"4","50","8",Rabaul,,,"0",Rabaul,"0","0",,"0","0",Papua New Guinea,PNG,Papua New Guinea,PNG,East New Britain,PG,,-4.20549038525,152.143430725,"0","0",,"8074","3714","3876","5","4","2087894",,Rabaul,"1","0",Admin-1 capital
"4","50","8",Lae,,,"0",Lae,"0","0",,"0","0",Papua New Guinea,PNG,Papua New Guinea,PNG,Morobe,PG,,-6.73298826205,146.990035359,"0","0",,"131052","76255","131221","9","8","2092740",,Lae,"1","0",Admin-1 capital
"4","50","8",David,,,"0",David,"0","0",,"0","0",Panama,PAN,Panama,PAN,Chiriquí,PA,,8.43332114556,-82.4333252377,"0","0",,"110037","82859","110037","9","8","3711668",,David,"1","0",Admin-1 capital
"4","50","5",Oujda,,,"0",Oujda,"0","0",,"0","0",Morocco,MAR,Morocco,MAR,Oriental,MA,,34.6900130402,-1.90997155904,"0","0",,"409391","405253","407857","10","10","2540483",,Oujda,"1","0",Admin-1 capital
"4","50","5",Safi,,,"0",Safi,"0","0",,"0","0",Morocco,MAR,Morocco,MAR,Doukkala - Abda,MA,,32.319976826,-9.23998925926,"0","0",,"353476","288163","346895","10","10","2537881",,Safi,"1","0",Populated place
"4","50","8",Podgorica,,,"0",Podgorica,"1","0",,"0","0",Montenegro,MNE,Montenegro,MNE,Podgorica,ME,,42.4659725129,19.2663069241,"4","0",Location adjusted. Changed scale rank.,"145850","136473","0","9","9","3193044",,Podgorica,"1","0",Admin-0 capital
"4","50","6",Quelimane,,,"0",Quelimane,"0","0",,"0","0",Mozambique,MOZ,Mozambique,MOZ,Zambezia,MZ,,-17.8800081189,36.8899857165,"0","0",,"188964","169101","178802","9","9","1028434",,Quelimane,"1","0",Admin-1 capital
"4","50","3",East London,,,"0",East London,"0","0",,"0","0",South Africa,ZAF,South Africa,ZAF,Eastern Cape,ZA,,-32.9700431124,27.8700194893,"0","0",,"338627","338627","254006","10","10","-1",,East London,"1","0",Populated place
"4","50","3",Middelburg,,,"0",Middelburg,"0","0",,"0","0",South Africa,ZAF,South Africa,ZAF,Eastern Cape,ZA,,-31.500003643,25.0099873441,"0","0",,"18164","3764","3764","6","4","976358",,Middelburg1,"1","0",Populated place
"4","50","2",Naltchik,,,"0",Naltchik,"0","0",,"0","0",Russia,RUS,Russia,RUS,Kabardin-Balkar,RU,,43.498105895,43.6179471423,"4","0",Location adjusted.,"307866","272800","0","10","10","523523",,Naltchik,"1","0",Admin-1 capital
"4","50","2",Stavropol,,,"0",Stavropol,"0","0",,"0","0",Russia,RUS,Russia,RUS,Stavropol',RU,,45.0500008332,41.9800109444,"0","0",,"363064","338527","337802","10","10","487846",,Stavropol,"1","0",Admin-1 capital
"4","50","2",Ugolnye Kopi,,,"0",Ugolnyye Kopi,"0","0",,"0","0",Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,,64.733295511,177.699995483,"0","0",,"3367","3367","0","4","4","-1",,Ugolnyye Kopi,"0","0",Populated place
"4","50","2",Kaliningrad,,,"0",Kaliningrad,"0","0",,"0","0",Russia,RUS,Russia,RUS,Kaliningrad,RU,,54.700006123,20.4973428942,"0","0",,"434954","371499","361342","10","10","554234",,Kaliningrad,"1","0",Admin-1 capital
"4","50","2",Pskov,,,"0",Pskov,"0","0",,"0","0",Russia,RUS,Russia,RUS,Pskov,RU,,57.8299959504,28.3299397367,"0","0",,"201990","177969","175175","10","9","504341",,Pskov,"1","0",Admin-1 capital
"4","50","2",Bryansk,,Klintsy,"0",Bryansk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Bryansk,RU,,53.2599906607,34.4299808337,"0","0",,"427236","425784","404147","10","10","571476",,Bryansk,"1","0",Admin-1 capital
"4","50","2",Smolensk,,,"0",Smolensk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Smolensk,RU,,54.7826884146,32.04733557,"0","0",,"320991","302918","285689","10","10","491687",,Smolensk,"1","0",Admin-1 capital
"4","50","2",Petrozavodsk,,,"0",Petrozavodsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Karelia,RU,,61.8499831331,34.2800158272,"0","0",,"265025","231676","4083","10","10","509820",,Petrozavodsk,"1","0",Admin-1 capital
"4","50","2",Tver,,,"0",Tver,"0","0",,"0","0",Russia,RUS,Russia,RUS,Tver',RU,,56.8599776399,35.8899950752,"0","0",,"400212","363874","362050","10","10","480060",,Tver,"1","0",Admin-1 capital
"4","50","2",Vologda,,,"0",Vologda,"0","0",,"0","0",Russia,RUS,Russia,RUS,Vologda,RU,,59.2099892366,39.9199816475,"0","0",,"294889","208495","201533","10","10","472459",,Vologda,"1","0",Admin-1 capital
"4","50","2",Yaroslavl,,,"0",Yaroslavl,"0","0",,"0","0",Russia,RUS,Russia,RUS,Yaroslavl',RU,,57.6199829296,39.8700105375,"1","1",Name changed.,"606730","535578","455253","11","11","468902",,Yaroslave,"1","0",Admin-1 capital
"4","50","2",Rostov,,Rostov-on-Don|Rostov-na-Donu,"0",Rostov,"0","0",,"0","1",Russia,RUS,Russia,RUS,Rostov,RU,,47.2346478466,39.7126558012,"0","0",,"1052000","1013134","983000","12","12","501175",Rostov-na-Donu,Rostov1,"1","0",Admin-1 capital
"4","50","2",Sochi,,,"0",Sochi,"0","0",,"0","0",Russia,RUS,Russia,RUS,Krasnodar,RU,,43.5900124299,39.729967406,"0","0",,"327608","325670","325533","10","10","491422",,Sochi,"1","0",Populated place
"4","50","2",Krasnodar,,,"0",Krasnodar,"0","0",,"0","0",Russia,RUS,Russia,RUS,Krasnodar,RU,,45.019976826,39.0000377998,"0","0",,"649851","552532","508497","11","11","542420",,Krasnodar,"1","5",Admin-1 capital
"4","50","2",Penza,,,"0",Penza,"0","0",,"0","0",Russia,RUS,Russia,RUS,Penza,RU,,53.1800213817,44.9999816475,"0","0",,"512602","471284","467494","11","10","511565",,Penza,"1","0",Admin-1 capital
"4","50","2",Ryazan,,,"0",Ryazan,"0","0",,"0","0",Russia,RUS,Russia,RUS,Ryazan',RU,,54.6199593293,39.7199938545,"0","0",,"520173","484573","464962","11","10","500096",,Ryazan,"1","0",Admin-1 capital
"4","50","2",Voronezh,,,"0",Voronezh,"0","0",,"0","1",Russia,RUS,Russia,RUS,Voronezh,RU,,51.7299806916,39.2699954821,"0","0",,"844000","295469","294707","11","10","472045",Voronezh,Voronezh,"1","0",Admin-1 capital
"4","50","2",Magnitogorsk,,,"0",Magnitogorsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Chelyabinsk,RU,,53.4226939078,58.9800068754,"0","0",,"413351","204098","200575","10","10","532288",,Magnitogorsk,"1","0",Populated place
"4","50","2",Chelyabinsk,,,"0",Chelyabinsk,"0","0",,"0","1",Russia,RUS,Russia,RUS,Chelyabinsk,RU,,55.1549912711,61.438668171,"0","0",,"1091000","946604","1008620","12","11","1508291",Chelyabinsk,Chelyabinsk,"1","0",Admin-1 capital
"4","50","2",Vorkuta,,,"0",Vorkuta,"0","0",,"0","0",Russia,RUS,Russia,RUS,Komi,RU,,67.5000000195,64.009984089,"0","0",,"80039","62484","56928","8","8","1486910",,Vorkuta,"1","0",Populated place
"4","50","2",Kirov,,Vyatka,"0",Kirov,"0","0",,"0","0",Russia,RUS,Russia,RUS,Kirov,RU,,58.5900529166,49.6699808337,"0","0",,"457437","457383","418518","10","10","548408",,Kirov2,"1","0",Admin-1 capital
"4","50","2",Nizhny Tagil,,,"0",Nizhny Tagil,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sverdlovsk,RU,,57.9200162955,59.9749849028,"0","0",,"381116","367571","361668","10","10","520494",,Nizhny Tagil,"1","0",Populated place
"4","50","2",Astrakhan,,,"0",Astrakhan,"0","0",,"0","0",Russia,RUS,Russia,RUS,Astrakhan',RU,,46.3486554149,48.0549889718,"0","0",,"502533","484194","476314","11","10","580497",,Astrakhan,"1","0",Admin-1 capital
"4","50","2",Orenburg,,,"0",Orenburg,"0","0",,"0","0",Russia,RUS,Russia,RUS,Orenburg,RU,,51.7799776399,55.1100105375,"0","0",,"550204","511437","452885","11","11","515003",,Orenburg,"1","0",Admin-1 capital
"4","50","2",Saratov,,,"0",Saratov,"0","0",,"0","1",Russia,RUS,Russia,RUS,Saratov,RU,,51.5799898469,46.029996296,"0","0",,"843000","786173","779078","11","11","498677",Saratov,Saratov,"1","0",Admin-1 capital
"4","50","2",Ulyanovsk,,Ul'yanovsk,"0",Ulyanovsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Ul'yanovsk,RU,,54.3299770295,48.4100060616,"0","0",,"640680","502427","499514","11","11","479123",,Ulyanovsk,"1","0",Admin-1 capital
"4","50","2",Omsk,,,"0",Omsk,"0","0",,"0","1",Russia,RUS,Russia,RUS,Omsk,RU,,54.9899884228,73.3999535715,"1","0",Changed scale rank.,"1135000","1043403","1026785","12","12","1496153",Omsk,Omsk,"1","0",Admin-1 capital
"4","50","2",Tyumen,,,"0",Tyumen,"0","0",,"0","0",Russia,RUS,Russia,RUS,Tyumen',RU,,57.1400122265,65.5299946684,"1","0",Changed scale rank.,"519119","402785","383284","11","10","1488754",,Tyumen,"1","0",Admin-1 capital
"4","50","2",Novokuznetsk,,,"0",Novokuznetsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Kemerovo,RU,,53.7500124299,87.1149820546,"0","0",,"539616","521035","475123","11","11","1496990",,Novokuznetsk,"1","0",Populated place
"4","50","2",Kemerovo,,,"0",Kemerovo,"0","0",,"0","0",Russia,RUS,Russia,RUS,Kemerovo,RU,,55.3399670605,86.0899800201,"0","0",,"477090","464279","447908","10","10","1503901",,Kemerovo,"1","0",Admin-1 capital
"4","50","2",Groznyy,,,"0",Groznyy,"0","0",,"0","0",Russia,RUS,Russia,RUS,Chechnya,RU,,43.3186853221,45.6986986885,"0","0",,"226100","216375","209389","10","10","558418",,Groznyy,"1","0",Admin-1 capital
"4","50","6",Kandy,,,"0",Kandy,"0","0",,"0","0",Sri Lanka,LKA,Sri Lanka,LKA,Kandy,LK,,7.27998069145,80.670000772,"0","0",,"111701","111701","2602448","9","9","1241622",,Kandy,"1","5",Admin-1 capital
"4","50","6",Sri Jawewardenepura Kotte,,,"0",Sri Jawewardenepura Kotte,"0","1",Legislative cap,"0","0",Sri Lanka,LKA,Sri Lanka,LKA,Colombo,LK,,6.90000388481,79.9499930409,"4","1",Name changed.,"115826","115826","2456292","9","9","1238992",,Kotte,"1","0",Admin-0 capital alt
"4","50","3",Daejeon,,Taejon|Daejon,"0",Daejeon,"0","0",,"0","1","Korea, South",KOR,South Korea,KOR,Daejeon,KR,,36.3355456737,127.425028035,"0","0",,"1468000","1448330","1421032","12","12","1835235",Daejon,Daejeon,"1","5",Admin-1 capital
"4","50","3",Gwangju,,Kwangju,"0",Gwangju,"0","0",,"0","1","Korea, South",KOR,South Korea,KOR,Kwangju-gwangyoksi,KR,,35.1709655955,126.910434122,"0","0",,"1440000","1416938","1466905","12","12","1841811",Gwangju,Gwangju,"1","5",Admin-1 capital
"4","50","3",Busan,,Pusan,"0",Busan,"0","0",,"0","1","Korea, South",KOR,South Korea,KOR,Busan,KR,,35.0950529165,129.010047566,"0","0",,"3480000","3480000","3905968","12","12","1838524",Busan,Busan,"1","0",Admin-1 capital
"4","50","5",Zamboanga,,,"0",Zamboanga,"0","0",,"0","1",Philippines,PHL,Philippines,PHL,Zamboanga del Sur,PH,,6.91997682589,122.08003129,"0","0",,"773000","457623","599980","11","10","1679432",Zamboanga,Zamboanga,"1","0",Populated place
"4","50","5",Laoag,,,"0",Laoag,"0","0",,"0","0",Philippines,PHL,Philippines,PHL,Ilocos Norte,PH,,18.1988490997,120.593610391,"0","0",,"207048","102105","207048","10","9","1707404",,Laoag,"1","0",Populated place
"4","50","5",Baguio City,,,"0",Baguio City,"0","0",,"0","0",Philippines,PHL,Philippines,PHL,Benguet,PH,,16.4299906606,120.569942585,"40","0",Changed scale rank.,"447824","272714","164877","10","10","1728930",,Baguio City,"1","0",Admin-0 capital alt
"4","50","5",General Santos,,,"0",General Santos,"0","0",,"0","0",Philippines,PHL,Philippines,PHL,South Cotabato,PH,,6.11082724906,125.174726114,"0","0",,"950530","538086","997375","11","11","-1",,General Santos,"1","0",Populated place
"4","50","2",Ust-Ulimsk,,,"0",Ust-Ulimsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Irkutsk,RU,,57.9899603466,102.633311319,"4","0",Location adjusted.,"100271","37353","0","9","7","2013952",,Ust-Ulimsk,"1","0",Populated place
"4","50","2",Angarsk,,,"0",Angarsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Irkutsk,RU,,52.5600075471,103.920002807,"0","0",,"243158","220280","216958","10","10","2027667",,Angarsk,"1","0",Populated place
"4","50","2",Abakan,,,"0",Abakan,"0","0",,"0","0",Russia,RUS,Russia,RUS,Krasnoyarsk,RU,,53.7036845084,91.4450019928,"0","0",,"167289","155465","152359","9","9","1512236",,Abakan,"1","0",Admin-1 capital
"4","50","2",Norilsk,,,"0",Norilsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Taymyr,RU,,69.3400169059,88.2249918202,"4","0",Location adjusted.,"165873","140800","0","9","9","1497337",,Norilsk,"1","0",Populated place
"4","50","2",Khatanga,,,"0",Khatanga,"0","0",,"0","0",Russia,RUS,Russia,RUS,Taymyr,RU,,72.0411440218,102.465001179,"1","0",Population from GeoNames. Changed scale rank.,"3205","3205","0","4","4","2022572",,Khatanga,"0","0",Populated place
"4","50","2",Kyzyl,,,"0",Kyzyl,"0","0",,"0","0",Russia,RUS,Russia,RUS,Tuva,RU,,51.7067004589,94.3830655507,"0","0",,"108240","104381","102231","9","9","1500973",,Kyzyl,"1","0",Admin-1 capital
"4","50","2",Ulan Ude,,,"0",Ulan Ude,"0","0",,"0","0",Russia,RUS,Russia,RUS,Buryat,RU,,51.8249878124,107.624996296,"0","0",,"360278","347976","345160","10","10","2014407",,Ulan Ude,"1","0",Admin-1 capital
"4","50","2",Blagoveshchensk,,,"0",Blagoveshchensk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Amur,RU,,50.266607482,127.533341837,"4","0",Location adjusted.,"221296","192126","0","10","9","2026609",,Blagoveshchensk,"1","0",Admin-1 capital
"4","50","2",Bukachacha,,,"0",Bukachacha,"0","0",,"0","0",Russia,RUS,Russia,RUS,Chita,RU,,52.9833408804,116.916625528,"0","0",,"3372","497","0","4","2","2026023",,Bukachacha,"1","0",Populated place
"4","50","2",Dalnegorsk,,,"0",Dalnegorsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Primor'ye,RU,,44.5372155956,135.517247273,"0","0",,"8123","8123","8123","5","5","-1",,Dalnegorsk,"1","0",Populated place
"4","50","2",Ambarchik,,,"0",Ambarchik,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,69.6510056754,162.333594929,"4","0",Location adjusted.,"0","0","0","0","0","-1",,Ambarchik,"0","2",Historic place
"4","50","2",Batagay,,,"0",Batagay,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,67.6559853304,134.635027221,"1","1",Added place. Population from GeoNames.,"4266","4266","0","4","4","2027044",,,"2","0",Populated place
"4","50","2",Chokurdakh,,,"0",Chokurdakh,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,70.6183109733,147.89457963,"1","1",Added place. Population from GeoNames.,"2506","2506","0","4","4","2126123",,,"2","0",Populated place
