month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202011,tennessee,tn,318450,-0.0138,0.1178,13145,-0.0448,-0.5157,45.5,0.034090909,-0.254098361,6728,-0.1307,-0.2299,584,-0.3209,0.2479,3544,-0.0683,-0.5034,13564,-0.0642,0.4326,146.0226791,0.0053,0.1501,1882.5,-0.0195,-0.0602,469559.4708,-0.0075,0.1758,26709,-0.0547,-0.2704,1.031875238,-0.0215,0.683
202011,district of columbia,dc,599900,-0.0463,-0.1305,1927,-0.0138,0.1644,41.5,0.220588235,0.012195122,912,-0.2645,0.2063,16,-0.3333,0.3333,484,-0.2244,-0.097,1166,-0.0077,3.0069,581.3028318,0.0076,0.1626,1051.5,-0.0344,-0.2489,924018.1833,-0.0095,-0.0598,3093,-0.0115,0.5894,0.605085625,0.0038,0.4293
202010,north dakota,nd,244300,0.0037,0.0633,2678,-0.0297,-0.3019,67,0.030769231,-0.124183007,756,-0.1783,-0.0357,28,-0.125,-0.3636,652,-0.0523,-0.2523,1177,-0.0855,3.4753,114.4168467,0,0.0321,2112,-0.0126,-0.0012,282950.3316,-0.0032,0.0325,3855,-0.0474,-0.0595,0.439507095,-0.0268,0.3709
202010,delaware,de,349900,-1.00E-04,0.0766,2186,-0.0578,-0.4983,64,-0.007751938,-0.247058824,1192,-0.0197,-0.1209,376,-0.2358,2.0323,428,0.049,-0.6081,3362,3.3213,6.6409,164,0.0068,0.0891,1980,-0.01,-0.004,476975.8339,0.0145,0.1246,5548,0.7908,0.1566,1.537968893,1.2026,1.437
202010,new mexico,nm,284800,-0.0023,0.0956,4998,-0.0196,-0.3854,60,0.016949153,-0.245283019,1988,-0.035,-0.1109,84,-0.4615,-0.2222,1064,0.0192,-0.4179,3951,-0.0424,0.3166,140.9226557,0.0039,0.0799,1969,-0.0051,0.0013,451644.7806,0.0069,0.1579,8949,-0.0298,-0.1962,0.790516206,-0.0188,0.4215
202010,oregon,or,469900,-0.0106,0.115,7903,-0.0556,-0.5389,52,0.050505051,-0.181102362,4880,-0.0153,-0.1121,2228,0.0509,5.5529,3384,0.0668,-0.4295,11272,-0.0801,4.0729,241.6666667,0.0121,0.1148,1985,-0.0117,0.0025,633897.4355,-0.0035,0.1527,19175,-0.0701,-0.0096,1.426293812,-0.038,1.2966
202010,idaho,id,419000,0.0097,0.1639,3278,-0.1256,-0.616,45,0.058823529,-0.25,2252,0.0054,-0.2602,336,-0.328,1.4,584,-0.2234,-0.7761,5263,-0.0678,4.7582,209.1623037,0.0245,0.2198,2125,-0.013,-0.0268,774045.6439,0.0324,0.3737,8541,-0.0909,-0.0963,1.605552166,0.0996,1.4985
202010,wisconsin,wi,259900,-0.0181,0.0565,12388,-0.045,-0.4418,51,0,-0.255474453,5736,-0.124,-0.0987,128,-0.3333,0.4545,3060,-0.0242,-0.468,9593,-0.0712,0.2887,137.0023419,0.0015,0.0586,1740,-0.0178,-0.0285,350307.8055,-0.0093,0.0852,21981,-0.0566,-0.2583,0.774378431,-0.0218,0.439
202010,montana,mt,399000,-0.0024,0.1016,3441,-0.1039,-0.5212,77,0.092198582,-0.180851064,1112,-0.1472,-0.1175,56,-0.4167,1.3333,480,-0.2258,-0.5833,3701,-0.0924,1.0827,191.1639762,1.00E-04,0.1117,2160,-0.0171,-0.0046,779951.7163,0.005,0.2784,7142,-0.098,-0.2033,1.07555943,0.0136,0.8283
202010,oklahoma,ok,227500,-0.0106,0.0833,8602,-0.0184,-0.4104,53,-0.045045045,-0.171875,3796,-0.0316,-0.1557,296,-0.2371,0.7619,2212,-0.0107,-0.4311,7777,-0.0594,2.0284,111.2730807,-0.0152,0.0697,1959,-0.0043,8.00E-04,317402.4933,0.0017,0.1203,16379,-0.0383,-0.0454,0.904092072,-0.0394,0.7281
202010,alaska,ak,299900,-0.0326,0.0352,2040,-0.0881,-0.3876,68,0.105691057,-0.170731707,564,-0.221,-0.1754,48,0,0.7143,460,-0.2901,-0.5,124,-0.0534,0.494,180.3191489,0.0118,0.0933,1689,-0.0321,-0.0468,373785.6252,0.0059,0.1448,2164,-0.0861,-0.3661,0.060784314,0.0022,0.0359
202010,michigan,mi,249000,-0.0036,0.1579,21463,-0.0631,-0.5029,50,0,-0.159663866,11400,-0.0909,-0.1983,636,-0.0914,0.6563,5996,-0.0422,-0.5482,15347,-0.0861,1.5612,140.5625,-0.0059,0.1274,1702,-0.013,0.0104,358894.4756,-0.005,0.1873,36810,-0.0728,-0.2514,0.715044495,-0.018,0.5763
202010,south dakota,sd,245000,-0.0198,0.0213,2600,-0.0819,-0.3758,50,-0.019607843,-0.152542373,788,-0.2423,-0.323,24,-0.5385,-0.25,388,-0.0673,-0.5076,896,-0.0628,0.8943,131.095679,-0.0055,0.082,1872,-0.0199,-0.0507,320634.7652,-0.0091,0.0538,3496,-0.0771,-0.2462,0.344615385,0.007,0.231
202010,rhode island,ri,389900,-0.0239,0.0612,1784,-0.0039,-0.5128,44,0.011494253,-0.153846154,1332,-0.0698,-0.0801,24,0.2,1,380,-0.05,-0.6275,2968,0.0102,0.2899,246.0197119,0.0062,0.1214,1600,-0.0279,-0.0315,726787.0645,-0.0097,0.2022,4752,0.0049,-0.2031,1.66367713,0.0233,1.0353
202010,missouri,mo,225000,-0.0213,0.125,13590,0.0022,-0.4405,53,-0.061946903,-0.196969697,6948,-0.0393,-0.1306,508,-0.412,1.0159,3740,0.0459,-0.4542,14613,-0.0359,0.376,117.7504394,0.0072,0.0838,1829,-0.0153,0.0313,320200.6049,-0.0079,0.1517,28203,-0.0179,-0.1921,1.075275938,-0.0425,0.6381
202010,connecticut,ct,385000,-0.0023,0.0696,15921,-0.0117,-0.2822,45,-0.0625,-0.419354839,5684,-0.0495,0.2261,256,-0.3263,2.0476,2572,-0.0198,-0.508,184,0.122,0.8039,186.1252115,0.0075,0.0954,2063,-0.0143,-0.0227,815335.1983,0.0044,0.1183,16105,-0.0104,-0.2772,0.011557063,0.0014,0.007
202010,new jersey,nj,449000,-0.001,0.1511,29858,0.005,-0.3677,41,0,-0.293103448,15556,-0.0466,0.1375,608,-0.2549,0.6522,6168,0.0852,-0.4741,15097,0.5184,10.8687,0,,-1,0,,-1,651471.9132,0.0016,0.1718,44955,0.1337,-0.073,0.505626633,0.171,0.4787
202010,florida,fl,346112,-0.0083,0.0468,99670,-0.0209,-0.2828,71,-0.053333333,-0.095541401,37308,0.0531,-0.0977,5544,-0.1155,0.739,21740,0.0104,-0.4269,72128,-0.0137,0.4174,200.96875,0.014,0.1072,1651,-0.0066,-0.0609,732111.9152,0.0054,0.1414,171798,-0.0179,-0.0951,0.723668105,0.0053,0.3575
202010,ohio,oh,200000,-0.0584,0.0785,17442,0.0302,-0.468,43,-0.054945055,-0.232142857,11504,-0.0024,-0.1446,564,-0.2337,0.6786,6624,0.0435,-0.4779,23231,-0.0435,0.263,104.7155689,-0.0041,0.0897,1701,-0.0133,-0.017,292937.7076,-0.0128,0.122,40673,-0.0132,-0.2053,1.331900011,-0.1027,0.7709
202010,pennsylvania,pa,265000,4.00E-04,0.1783,24258,-0.0083,-0.4398,55,0.037735849,-0.246575342,12304,-0.0435,-0.0766,776,-0.2761,0.687,7264,-0.0093,-0.4584,24603,0.7225,1.5871,134.5,0.0176,0.2356,1675,-0.0033,-0.0124,391793.3926,0.0118,0.2179,48861,0.2612,-0.0748,1.014222112,0.4303,0.7946
202010,west virginia,wv,169999,6.00E-04,6.00E-04,4629,-0.0054,-0.4333,77,-0.006451613,-0.176470588,1484,-0.0054,-0.0702,100,0.3158,1.5,980,0.056,-0.3813,2925,0.0943,0.608,84.33333333,0.0117,-0.0131,1610,-0.0153,-0.0496,249794.6993,-0.0134,0.0871,7554,0.031,-0.2436,0.631885936,0.0575,0.4092
202010,kentucky,ky,229900,-0.0417,0.0949,7641,-0.0051,-0.503,53,0,-0.203007519,3916,0.0135,-0.1632,180,-0.2241,0.7308,2176,0.0421,-0.4824,9093,-0.0227,0.5206,114.3487859,-0.0029,0.0973,1850,-0.0281,-0.0245,326025.863,-0.0069,0.1633,16734,-0.0147,-0.2163,1.190027483,-0.0214,0.801
202010,texas,tx,309248,-0.0049,0.0564,66220,-0.043,-0.3884,55,0.018518519,-0.147286822,30076,-0.0318,-0.1336,4996,-0.0969,0.3771,18544,-0.0299,-0.5032,56045,-0.0167,0.5118,143.7070312,0.0071,0.0947,2160,-0.013,-0.0272,460389.6424,5.00E-04,0.1225,122265,-0.0311,-0.1588,0.846345515,0.0227,0.5039
202010,arkansas,ar,207400,-0.0124,0.0756,7695,-0.0393,-0.4633,63,-0.038167939,-0.240963855,2872,-0.0258,-0.1699,140,-0.2553,0.3462,1480,-0.0212,-0.4469,4413,-0.0396,0.603,103.5585766,0.0023,0.0737,1956,-0.0141,0.0254,292919.1043,-0.0056,0.1144,12108,-0.0394,-0.2915,0.573489279,-2.00E-04,0.3815
202010,tennessee,tn,322900,-0.0064,0.1148,13761,-0.0371,-0.5011,44,-0.022222222,-0.234782609,7740,-0.0072,-0.2409,860,-0.243,0.5035,3804,0.0281,-0.5088,14495,-0.0399,0.3374,145.25,0.0034,0.1425,1920,-0.0177,-0.0519,473128.4246,0.0123,0.1849,28256,-0.0385,-0.2645,1.053339147,-0.0031,0.6604
202010,nebraska,ne,245000,-0.0171,0.0439,3777,-0.0182,-0.3979,58,-0.008547009,0.195876289,1812,-0.0602,-0.281,164,0.1081,2.4167,704,-0.0276,-0.5429,4623,-0.0276,10.3309,118.9365672,0.0032,0.0407,1956,-0.0261,0.0169,306392.1968,0.0063,0.0851,8400,-0.0234,0.2573,1.223987292,-0.0118,1.1589
202010,california,ca,730000,0.0076,0.2587,54623,0.0343,-0.3713,40,-0.047619048,-0.245283019,38704,-0.0256,0.0895,1836,-0.0517,0.1679,12980,0.0381,-0.5044,59792,0.0039,0.3326,417.3125,0.0183,0.3222,1827,-0.0038,-0.0148,1526038.793,0.0193,0.3054,114415,0.0182,-0.1316,1.094630467,-0.0332,0.5782
202010,illinois,il,259900,-0.0097,0.0589,41561,-0.0076,-0.3042,56,0.018181818,-0.081967213,17304,-0.0923,-0.1079,564,0.0217,0.88,11240,-0.0383,-0.3783,30009,-0.0759,0.4104,129.7421875,0.0067,0.0857,1605,-0.0222,-0.0781,387739.1792,-0.0073,0.0914,71570,-0.0374,-0.1165,0.722047111,-0.0534,0.3658
202010,mississippi,ms,229000,0.0011,0.1459,6296,-0.037,-0.4023,78,-0.018867925,-0.156756757,2072,0.036,-0.119,184,-0.1481,1.7059,1104,-0.098,-0.4822,4064,-0.0148,0.4432,103.5114504,8.00E-04,0.0747,2034,-0.0078,0.0175,299064.7087,0.0134,0.1387,10360,-0.0284,-0.224,0.645489199,0.0146,0.3782
202010,utah,ut,515000,0.0079,0.2638,5458,-0.1112,-0.5699,44,0.023255814,-0.228070175,3820,-0.0498,-0.2107,472,-0.2625,0.2421,1236,-0.1868,-0.7037,10155,-0.0198,0.4098,204.2300066,0.009,0.2895,2500,-0.0179,-0.0388,996332.6216,0.0227,0.4686,15613,-0.0538,-0.2152,1.860571638,0.1735,1.293
202010,new hampshire,nh,374900,0.0054,0.0964,2690,-0.0403,-0.5502,44,0.086419753,-0.384615385,2024,-0.0435,0.0858,80,-0.0909,0.0526,624,-0.0064,-0.6041,2598,-0.0317,0.145,192.8240741,0.0204,0.1399,1924,0.0021,-0.0337,502805.5741,0.0085,0.1276,5288,-0.0361,-0.359,0.965799257,0.0086,0.5864
202010,indiana,in,219900,-0.0332,0.1001,10490,0.024,-0.4868,43,-0.054945055,-0.238938053,6264,-0.0656,-0.1973,256,-0.1579,0.0847,3868,0.0522,-0.5074,8411,-0.0108,0.2477,107.9192547,3.00E-04,0.119,1943,-0.0152,-0.0261,295548.6118,-0.0156,0.1149,18901,0.0082,-0.3047,0.801811249,-0.0282,0.472
202010,vermont,vt,325000,2.00E-04,0.1324,2518,-0.0426,-0.4928,73,0.042857143,-0.381355932,800,-0.1701,0.0471,20,-0.6667,0,444,-0.075,-0.4,1645,-0.0513,0.6633,163.5802469,0.0128,0.1189,2000,-0.0116,-5.00E-04,497306.393,0.0062,0.2136,4163,-0.0461,-0.3008,0.653296267,-0.006,0.4541
202010,georgia,ga,327680,-0.0067,0.1146,38662,-0.0285,-0.4652,49,0,-0.222222222,19924,-0.0179,-0.1746,3232,-0.1072,0.3268,9940,-0.0327,-0.5484,38421,-0.0449,0.3251,126.4375,0.0129,0.1414,1971,-0.0228,-0.0388,462261.6129,0.0071,0.1734,77083,-0.0368,-0.239,0.993766489,-0.0171,0.5927
202010,new york,ny,589000,0.0397,0.2478,70659,0.0231,-0.058,68,0,-0.165644172,21284,-0.0392,0.226,800,-0.1031,0.5748,13792,0.0557,-0.1524,46653,0.0488,0.7399,218.5,0.022,0.3914,1395,-0.0241,-0.0731,1226842.483,0.0444,0.1899,117312,0.0332,0.1522,0.660255594,0.0162,0.3028
202010,south carolina,sc,285000,-0.0138,0.0252,17165,-0.0435,-0.4141,63,-0.015625,-0.202531646,6744,-0.0469,-0.1649,1520,-0.2017,1.1469,4140,-0.047,-0.5031,14766,-0.0269,0.4092,133.8103677,-5.00E-04,0.2253,1700,-0.0087,0.0859,448596.6272,-4.00E-04,0.0652,31931,-0.0359,-0.1972,0.860238858,0.0147,0.5026
202010,minnesota,mn,299900,-3.00E-04,0.0713,14669,-0.024,-0.3712,45,0.022727273,-0.210526316,7996,-0.0934,0.023,368,-0.2069,1.1905,4064,0.0346,-0.4224,12366,-0.0699,0.4718,157.8984375,0.0044,0.0973,1935,-0.0185,-0.019,396217.3542,-0.017,0.0833,27035,-0.0455,-0.148,0.84300225,-0.0416,0.4828
202010,washington,wa,499922,-1.00E-04,0.0745,12283,-0.0555,-0.3837,39,0.012987013,-0.227722772,8444,-0.1871,0.0409,1120,0.0219,1.5688,3564,-0.0814,-0.4438,16293,-0.0324,0.5992,264,0.021,0.1603,1888,-0.0182,-0.0718,721853.4036,0.0137,0.12,28576,-0.0425,-0.0512,1.326467475,0.0317,0.8153
202010,maine,me,295000,-0.0109,0.1351,4614,-0.0327,-0.4724,57,-0.033898305,-0.4,2036,-0.0779,0.2206,56,-0.3,0.75,880,-0.0179,-0.4977,1565,-0.02,0.4722,170,-0.0084,0.1106,1690,-0.0015,-0.0059,448043.9151,-0.0116,0.1574,6179,-0.0295,-0.37,0.339185089,0.0044,0.2176
202010,massachusetts,ma,639000,-0.0054,0.2231,12823,0.0276,-0.3726,38,-0.012987013,-0.339130435,8444,-0.0979,0.0848,244,-0.0615,0.4186,3752,0.048,-0.4658,4616,-0.0216,0.3043,349.4174757,0.0306,0.3141,1798,-0.0249,-0.0662,1106466.901,-0.0088,0.3507,17439,0.0141,-0.2726,0.359978164,-0.0181,0.1868
202010,kansas,ks,210000,-0.0233,0.0759,5385,-0.0031,-0.461,54,-0.044247788,-0.205882353,2716,-0.0015,-0.1284,156,-0.1136,0.1143,1456,0.0083,-0.4763,5872,-0.0472,0.4105,100.7049345,0.0071,0.06,2016,-0.0127,-0.0044,304746.1045,-0.0088,0.0759,11257,-0.0266,-0.2047,1.090436397,-0.0504,0.6738
202010,hawaii,hi,639000,0.0103,-0.0603,6564,-0.0168,0.1043,73,0.013888889,-0.075949367,1564,-0.0201,-0.0533,84,0.2353,1.625,644,-0.1436,-0.4542,1188,0.0163,0.2802,550.7649513,0.0105,0.0783,1153,9.00E-04,-0.1232,1210825.365,0.043,-0.0717,7752,-0.0119,0.1281,0.180987203,0.0059,0.0249
202010,louisiana,la,250900,-0.0104,0.0956,11176,-0.0652,-0.4167,78,0.033112583,-0.087719298,3312,-0.0548,-0.2211,292,-0.4859,1.2121,2564,-0.0273,-0.4929,7628,-0.028,0.6282,125.9376234,0.0026,0.0743,1976,-0.0063,0.0238,349125.1633,0.0168,0.1529,18804,-0.0505,-0.2114,0.682534001,0.0261,0.438
202010,alabama,al,251875,-0.0301,0.0718,13101,-0.026,-0.4119,63,0.041322314,-0.192307692,5088,-0.0109,-0.1061,864,-0.194,0.4497,2476,0.0049,-0.4798,6888,-0.0532,1.6032,117.3947896,8.00E-04,0.082,2043,-0.014,0.0256,342838.5931,-0.004,0.115,19989,-0.0356,-0.198,0.525761392,-0.0151,0.407
202010,iowa,ia,215000,-0.011,0.075,10228,-0.0238,-0.3335,67,0,-0.062937063,3504,-0.0447,-0.1544,500,-0.1135,0.7361,2920,-0.0014,-0.4118,7670,-0.0517,0.7182,129.852851,0.0052,0.0639,1603,-0.0062,-0.0114,256347.4761,-0.0018,0.0472,17898,-0.0359,-0.0965,0.749902229,-0.0221,0.459
202010,maryland,md,359000,-0.0013,0.0407,9861,-0.0129,-0.5293,43,0.194444444,-0.232142857,7216,-0.0389,-0.0753,644,-0.237,0.6263,3024,0,-0.5855,14879,2.7497,4.3792,183.4251607,0.019,0.102,1812,-0.0104,-0.0577,509475.4394,0.0026,0.1189,24740,0.7725,0.0432,1.508873339,1.1117,1.3768
202010,colorado,co,510000,0,0.0839,15689,-0.106,-0.4109,52,0.019607843,-0.181102362,8832,-0.1006,-0.0754,1036,0.1991,0.7862,4124,-0.15,-0.5677,16587,-0.0626,0.2218,240.4819277,0.0167,0.1975,2174,-0.0158,-0.0765,1062143.297,0.0095,0.2462,32276,-0.0842,-0.1973,1.057237555,0.049,0.5475
202010,arizona,az,390000,-0.0043,0.0836,11708,0.013,-0.4755,39,-0.048780488,-0.264150943,9220,0.0327,-0.1055,980,-0.1993,0.3764,4228,0.0988,-0.5329,18382,-0.0359,0.3032,201.53125,-0.0031,0.1445,2003,-0.0126,-0.0565,651580.7566,0.0063,0.1633,30090,-0.0174,-0.174,1.570037581,-0.0796,0.9381
202010,virginia,va,359900,-0.0051,0.0973,18720,-0.016,-0.444,46,0.010989011,-0.313432836,11120,-0.0483,0.0483,1400,0.0264,1.5735,4324,0.0394,-0.481,18256,0.3115,0.9388,169.5625,0.0212,0.149,2045,-0.0262,-0.0431,533171.4359,0.0041,0.1678,36976,0.1224,-0.1418,0.975213675,0.2435,0.6956
202010,north carolina,nc,345000,-9.00E-04,0.1053,22835,-0.0382,-0.4929,56,-0.026086957,-0.282051282,11840,-0.0186,-0.143,1844,-0.1367,0.815,5324,-0.0052,-0.5859,22723,-0.0285,0.3415,146.1875,0.005,0.1056,1957,-0.0176,-0.0116,481666.6947,0.0041,0.1604,45558,-0.0334,-0.2648,0.995095249,0.0099,0.6189
202010,district of columbia,dc,629000,-0.0315,-0.0749,1954,0.1256,0.1454,34,0.079365079,0.079365079,1240,-0.0282,0.3025,24,0,0.5,624,0.1642,-0.0127,1175,2.0284,3.3843,576.9230769,-0.003,0.1593,1089,-0.0414,-0.2194,932915.012,-0.038,-0.0331,3129,0.4732,0.5851,0.601330604,0.3778,0.4442
202010,nevada,nv,355000,0,0.0444,9927,-0.0246,-0.2072,42,0.012048193,-0.222222222,4672,-0.0759,-0.0226,412,0,0.4714,2680,-0.0603,-0.4601,2132,-0.1172,-0.3082,191.8117359,0.0043,0.0626,1854,-0.0075,-0.0144,610128.5529,0.0219,0.0181,12059,-0.0423,-0.2271,0.214767805,-0.0225,-0.0314
202010,wyoming,wy,279000,-0.0124,0.0579,2335,-0.0686,-0.323,67,0.063492063,-0.229885057,700,-0.1505,0.0116,44,-0.0833,1.2,404,-0.0818,-0.2786,1077,-0.0716,0.6393,127.9761905,-0.0069,0.0403,2192,-0.0032,0.0274,611867.5394,-0.0445,-0.0835,3412,-0.0695,-0.169,0.46124197,-0.0015,0.2708
202009,south carolina,sc,289000,-0.0034,0.0342,17946,-0.0711,-0.3896,64,-0.044776119,-0.2,7076,-0.0232,-0.1722,1904,-0.0775,1.9383,4344,-0.0638,-0.509,15174,0.0136,0.2709,133.8816179,0.0056,0.234,1715,-0.0132,0.1057,448768.1716,7.00E-04,0.0557,33120,-0.0341,-0.1988,0.84553661,0.0707,0.4394
202009,utah,ut,510950,0.0239,0.3009,6141,-0.1108,-0.6135,43,-0.156862745,-0.252173913,4020,-0.1035,-0.2712,640,-0.1579,0.6,1520,-0.0452,-0.6625,10360,-0.01,0.1671,202.4051173,0.0244,0.2999,2545.5,-0.0118,-0.0036,974254.1124,0.0434,0.5472,16501,-0.0501,-0.3337,1.687021658,0.1717,1.1283
202009,arizona,az,391700,-0.0025,0.0884,11558,-0.0175,-0.4676,41,-0.088888889,-0.286956522,8928,0.0224,-0.08,1224,0.0929,0.354,3848,0.03,-0.5617,19066,0.0343,0.3093,202.1484375,0.0164,0.1546,2028.5,-0.011,-0.0502,647470.0407,0.0146,0.171,30624,0.0141,-0.1557,1.649593355,0.0826,0.9788
202009,illinois,il,262450,0.0094,0.0511,41878,-0.007,-0.3132,55,0,-0.05982906,19064,-0.0329,-0.1625,552,-0.1039,0.7468,11688,-0.0071,-0.4339,32475,-0.0415,0.4481,128.875,0.0198,0.0746,1641.5,-0.0235,-0.0676,390585.4375,0.0096,0.0873,74353,-0.0224,-0.1085,0.775466832,-0.0279,0.4077
202009,arkansas,ar,210000,0,0.1032,8010,-0.061,-0.4551,65.5,-0.007575758,-0.191358025,2948,-0.0611,-0.2143,188,0.5161,1.2381,1512,-0.043,-0.4808,4595,-0.0228,0.5878,103.3229474,0.0013,0.0817,1984,5.00E-04,0.0387,294572.5471,0.0143,0.119,12605,-0.0474,-0.2835,0.573657928,0.0224,0.3768
202009,north carolina,nc,345300,0.0036,0.0965,23741,-0.0641,-0.4826,57.5,-0.057377049,-0.258064516,12064,-0.0157,-0.1261,2136,-0.1921,1.4722,5352,-0.1008,-0.5961,23389,0.0087,0.2967,145.453125,0.0099,0.1097,1992,-0.004,0.0068,479687.0188,0.0089,0.1506,47130,-0.0293,-0.2627,0.985173329,0.071,0.5921
202009,california,ca,724500,0.0063,0.2385,52810,4.00E-04,-0.4199,42,-0.045454545,-0.192307692,39720,0.0823,-0.0605,1936,-0.0851,0.1551,12504,0.0081,-0.5861,59561,-0.0029,0.2472,409.8198811,0.0179,0.2953,1834,-0.0097,-0.0158,1497087.587,0.0112,0.288,112371,-0.0013,-0.1903,1.127835637,-0.0037,0.6032
202009,washington,wa,499950,0,0.066,13005,-0.0241,-0.3428,38.5,0.040540541,-0.214285714,10388,0.0995,0.0468,1096,0.0579,1.9783,3880,0.1372,-0.4694,16839,0.0277,0.5638,258.5791961,0.0236,0.1398,1923,-0.0273,-0.062,712092.1901,0.0117,0.0946,29844,0.0045,-0.0233,1.294809689,0.0653,0.7506
202009,iowa,ia,217400,-0.0207,0.0502,10477,-0.0465,-0.3201,67,-0.028985507,-0.02189781,3668,-0.0418,-0.1984,564,-0.0342,1.0143,2924,0.0014,-0.4166,8088,-0.0361,0.6557,129.1790752,0.0056,0.0523,1613,-0.008,-0.0098,256798.7663,-0.0042,0.0346,18565,-0.042,-0.0852,0.771976711,0.0083,0.455
202009,maine,me,298250,-0.0025,0.1473,4770,-0.0477,-0.4824,59,-0.078125,-0.305882353,2208,0.0554,0.0166,80,-0.2308,0.4286,896,0.0136,-0.5741,1597,0.0871,0.4021,171.446591,0.008,0.1203,1692.5,-0.0067,-0.0044,453300.2725,0.0024,0.174,6367,-0.0171,-0.3851,0.334800839,0.0415,0.2112
202009,delaware,de,349950,0.0114,0.0768,2320,-0.0888,-0.4661,64.5,-0.091549296,-0.295081967,1216,0.0201,-0.0194,492,0.1827,3.3929,408,-0.0811,-0.6165,778,0.0614,0.8135,162.8924242,0.0213,0.0766,2000,-0.0157,0.0065,470137.5299,-0.003,0.0997,3098,-0.0552,-0.3511,0.335344828,0.0474,0.2366
202009,wyoming,wy,282500,-0.0259,0.0669,2507,-0.068,-0.3197,63,0,-0.2125,824,-0.1523,-0.0594,48,-0.0769,1.4,440,-0.1406,-0.3714,1160,-0.0111,0.6477,128.8659794,2.00E-04,0.0446,2199,-0.0023,0.0242,640335.3734,-0.0051,0.0118,3667,-0.0507,-0.1645,0.462704428,0.0266,0.2717
202009,south dakota,sd,249950,-0.0156,0.0419,2832,-0.0784,-0.3525,51,-0.019230769,-0.064220183,1040,0.0359,-0.1693,52,-0.0714,1.1667,416,0.0722,-0.5378,956,-0.0104,2.8704,131.8193228,-0.0011,0.0833,1910,-0.0129,-0.0326,323586.7041,-0.0131,0.0631,3788,-0.0621,-0.1803,0.337570621,0.0232,0.2811
202009,idaho,id,414995,0.0124,0.1246,3749,-0.1415,-0.5713,42.5,-0.034090909,-0.260869565,2240,-0.2124,-0.3103,500,0.2887,1.0161,752,-0.1966,-0.7751,5646,-0.024,5.3154,204.1575856,0.0212,0.1897,2153,-0.0178,-0.0242,749755.9801,0.0517,0.3182,9395,-0.0746,-0.0254,1.5060016,0.1813,1.4038
202009,connecticut,ct,385900,-0.0103,0.0736,16110,-0.0255,-0.2922,48,-0.020408163,-0.384615385,5980,0.0191,0.0469,380,0.2667,1.375,2624,0.0719,-0.5644,164,-0.0409,0.2813,184.7357728,0.0068,0.0891,2093,-0.009,-5.00E-04,811745.4441,0.0051,0.1242,16274,-0.0256,-0.289,0.010180012,-2.00E-04,0.0046
202009,new hampshire,nh,372900,-0.0312,0.0891,2803,-0.053,-0.5587,40.5,-0.079545455,-0.408759124,2116,-0.0131,-0.057,88,-0.4211,0.5714,628,0.1056,-0.6736,2683,0.0468,-0.3138,188.9763111,-0.0073,0.1213,1920,-0.0361,-0.0482,498584.5189,-0.0239,0.1056,5486,-0.0067,-0.4654,0.957188726,0.0913,0.3415
202009,tennessee,tn,324975,-0.0122,0.121,14291,-0.0913,-0.4923,45,-0.02173913,-0.217391304,7796,-0.0956,-0.2763,1136,-0.0927,0.7975,3700,-0.1054,-0.5452,15097,-0.0024,0.0132,144.7580092,0.0027,0.1442,1954.5,-0.0237,-0.041,467371.5867,-0.0043,0.1671,29388,-0.0477,-0.3173,1.056399132,0.0941,0.5271
202009,district of columbia,dc,649450,-0.0448,-0.0234,1736,0.1754,0.0605,31.5,0.016129032,0.086206897,1276,0.2659,0.0391,24,-0.1429,0,536,0.1356,0,388,-0.0051,0.6943,578.6778153,-0.008,0.1795,1136,-0.0518,-0.1747,969743.4775,-0.0559,0.0156,2124,0.1377,0.1383,0.223502304,-0.0405,0.0836
202009,mississippi,ms,228750,0.0055,0.1446,6538,-0.0436,-0.3926,79.5,-0.018518519,-0.135869565,2000,-0.0329,-0.2138,216,-0.1429,1,1224,-0.0613,-0.4536,4125,-0.0532,0.3922,103.4276598,0.0029,0.0754,2050,-0.0039,0.0284,295105.2012,0.0282,0.1223,10663,-0.0474,-0.2232,0.630926889,-0.0064,0.3557
202009,north dakota,nd,243400,0.0062,0.0585,2760,-0.0227,-0.3098,65,0.015625,-0.121621622,920,-0.0574,0,32,-0.6522,0.3333,688,-0.0753,-0.3147,1287,-0.0474,3.8383,114.4168467,0.0117,0.0281,2139,-0.0056,0.0094,283854.6264,-0.0059,0.0321,4047,-0.0307,-0.0511,0.466304348,-0.0121,0.3998
