month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202109,77964,"hallettsville, tx",,279200,0.077,-0.0536,21,0.4,0,41,0.673469388,-0.654008439,12,2,,0,,,4,,,7,-0.3,-0.125,166.289458,-0.0152,0.5062,2726,0,0.2413,505120.2652,0.186,0.4974,28,0.12,-0.0345,0.333333333,-0.3333,-0.0476
202109,64870,"webb city, mo",,260000,-0.0714,0.3724,26,-0.0714,-0.3953,36,0.125,0.24137931,20,0.25,-0.2857,0,,,4,0,-0.5,40,-0.2157,-0.3333,104.679886,0.0183,0.0057,2363,0,0.2623,239339.5423,0.0111,0.143,66,-0.1646,-0.3592,1.538461538,-0.283,0.1431
202109,35179,"vinemont, al",*,292400,0.1358,,37,0.0278,,55.5,1.018181818,,16,0.3333,3,0,,,4,,0,18,-0.0526,1,127.6519238,0.1129,0.0936,2289.5,0.0221,0.19,338907.3333,0.0814,0.2624,55,0,1.2917,0.486486486,-0.0413,-0.1135
202109,92392,"victorville, ca",,405000,0.0333,0.1913,68,-0.0811,0.283,38,0.333333333,-0.232323232,76,-0.05,0.4615,4,0,0,8,-0.5,0,157,-0.0126,-0.1229,205.2082818,0.0322,0.2223,2003,0.0152,-0.0574,443631.5138,0.0348,0.165,225,-0.0343,-0.0302,2.308823529,0.1602,-1.0685
202109,43016,"dublin, oh",,415000,0.0063,-0.0893,30,-0.2308,-0.4828,28,1.153846154,-0.481481481,32,-0.5,-0.2727,0,,,20,0.25,-0.1667,69,-0.1375,-0.1687,172.42748,0.0165,0.0528,2334,-0.0162,-0.1167,524311.0091,-0.0147,0.0734,99,-0.1681,-0.2979,2.3,0.2487,0.869
202109,54615,"black river falls, wi",*,139000,-0.0064,-0.2482,30,0,,49.5,0.1,-0.048076923,8,0,0,0,,,8,1,1,0,,-1,115.8510638,-0.0153,0.0756,1280,0.0526,-0.2315,229255.4741,-0.1009,-0.1717,30,0,-0.2308,0,0,-0.0833
202109,23509,"norfolk, va",*,244900,0.1081,,45,0.0976,,26,-0.018867925,,32,0.1429,1.6667,0,,,16,3,1,1,0,,158.5157971,0.0035,0.2475,1562,0.059,0.0847,261100.9476,0.0333,0.159,46,0.0952,0.4839,0.022222222,-0.0022,0.0222
202109,22031,"fairfax, va",,615695,0.0136,0.1094,64,-0.0448,0.1034,33.5,0.240740741,0.522727273,52,0.0833,0.0833,0,,,16,-0.4286,-0.2,59,-0.0167,1.6818,345.7165815,-0.0032,-0.1006,1568,0.0162,0.0851,650103.4572,0.0303,0.0448,123,-0.0315,0.5375,0.921875,0.0264,0.5426
202109,48342,"pontiac, mi",,77450,-0.1431,-0.0584,14,-0.3,-0.125,49.5,0.394366197,0.455882353,4,-0.5,-0.5,0,,,4,-0.5,0,7,0.75,0.75,78.44235956,-0.0143,-0.0076,1067.5,-0.13,-0.1239,82154.8125,-0.2048,-0.2052,21,-0.125,0.05,0.5,0.3,0.25
202109,31329,"springfield, ga",*,295450,0.1634,,18,0.2857,,40.5,-0.181818182,,12,0,-0.25,0,,,12,2,0.5,17,0.1333,-0.1053,133.5074018,0.0057,0.0863,1898,0.1863,0.1863,566866.4035,-0.031,1.1668,35,0.2069,-0.5205,0.944444444,-0.127,0.5926
202109,24184,"wirtz, va",*,675000,0.2983,,16,-0.0588,0,46.5,0.273972603,-0.4,4,0,-0.5,0,,,4,0,,14,0.0769,0.4,207.0888839,-0.0153,0.4042,3194,0.0323,0.0942,919731.0809,0.0599,0.8451,30,0,0.1538,0.875,0.1103,0.25
202109,43017,"dublin, oh",,699900,0.2612,0.1745,29,-0.275,-0.5397,32.5,0.444444444,0.015625,24,-0.4545,-0.5385,0,,,16,0.3333,-0.2,47,-0.2419,-0.2879,190.7480671,0.0438,0.1952,3180,0.1099,0.0219,944101.709,0.2194,0.2568,76,-0.2549,-0.4109,1.620689655,0.0707,0.5731
202109,59602,"helena, mt",,547800,0.0718,0.2175,49,-0.0577,-0.2899,64,0.049180328,0.254901961,28,-0.125,-0.3636,0,-1,,4,-0.5,-0.6667,74,0.0882,-0.1294,241.9560337,0.0129,0.3383,2402.5,0.0612,-0.0246,699158.2652,0.0423,0.1454,123,0.025,-0.2013,1.510204082,0.2025,0.2783
202109,27406,"greensboro, nc",*,179950,-0.0769,,38,0,,35.5,0.163934426,,40,-0.1667,0.1111,0,,,8,0,0,89,-0.1759,0.8936,0,,,0,,,245155.4299,0.0094,-0.0155,127,-0.1301,0.5301,2.342105263,-0.5,1.0365
202109,27260,"high point, nc",,83000,0.0311,0.0447,24,-0.0769,0.2,43.5,0.175675676,0.426229508,16,-0.2,1,0,,,8,0,1,41,0.025,1.7333,0,,,0,,,110245.2652,0.0156,0.0581,65,-0.0152,0.8571,1.708333333,0.1699,0.9583
202109,23063,"goochland, va",,534970,0.1134,0.2891,23,-0.1481,-0.1154,32,0.230769231,-0.555555556,16,0,3,0,,,0,-1,-1,22,0.375,-0.0833,195.8556701,0,0.0353,2468,0.0451,0.0879,508292.9891,0.1085,0.0245,45,0.0465,-0.1,0.956521739,0.3639,0.0334
202109,87107,"albuquerque, nm",,435955,0.2657,0.1993,41,0.1389,0.1081,33,-0.25,-0.29787234,28,0.1667,0.1667,4,,,20,-0.1667,-0.1667,55,-0.0678,0.0185,220.6421569,0.1228,0.3173,2119,0.1144,-0.0167,611757.6651,0.1134,0.2778,96,0.0105,0.0549,1.341463415,-0.2974,-0.118
202109,93711,"fresno, ca",,507888.5,-0.0224,0.0638,68,0.193,0.1525,30,-0.047619048,-0.154929577,56,0.0769,0.1667,0,,,24,0.2,0.2,33,-0.1538,0.1786,222.8548763,-0.0151,0.1138,2312,0.0391,-0.063,639834.3944,-0.1017,-0.1737,101,0.0521,0.1609,0.485294118,-0.1989,0.0107
202109,11731,"east northport, ny",*,609000,-0.0162,0.0464,40,-0.0476,,36,0.469387755,0.565217391,20,-0.1667,-0.5833,0,,,8,-0.3333,0,37,-0.1778,-0.6636,0,,,0,,,666061.6837,0.0305,0.1122,77,-0.1149,-0.5157,0.925,-0.1464,-1.3199
202109,33974,"lehigh acres, fl",,292331,0.073,0.2603,32,0.3913,-0.4386,24,-0.272727273,-0.661971831,28,0.1667,0,4,,-0.5,0,,-1,99,0.0206,0.5,172.6557482,0.0318,0.3467,1656.5,0.0517,-0.0888,300452.7868,0.0546,-0.0078,131,0.0917,0.065,3.09375,-1.1236,1.9359
202109,21030,"cockeysville, md",,452450,-0.104,-0.0765,33,0.0313,0.0313,48,0.28,-0.058823529,20,-0.1667,-0.1667,0,,,8,0,0,32,-0.0857,1.2857,191.4021836,-0.0307,0.1204,2288,-0.1181,-0.0555,807950.9781,-0.0877,0.0639,65,-0.0299,0.413,0.96969697,-0.1241,0.5322
202109,85255,"scottsdale, az",,1622450,0.18,0.2135,110,-0.0435,-0.6181,40,0.142857143,-0.259259259,84,-0.125,-0.4615,4,0,-0.5,40,0.6667,-0.5238,144,0.0213,-0.3543,422.9363484,0.0119,0.2417,3784,0.1034,0.0263,2523877.939,0.0121,0.3702,254,-0.0078,-0.5029,1.309090909,0.083,0.5348
202109,11040,"new hyde park, ny",*,822500,-0.0018,0.0558,132,0.0313,,45.5,0.034090909,-0.208695652,44,-0.0833,-0.1538,0,,,32,0.3333,-0.1111,35,-0.125,-0.7426,345.6207187,-0.1055,-0.0431,1152,-0.1045,-0.0052,1036323.079,-0.009,0.0781,167,-0.006,-0.4261,0.265151515,-0.0473,-0.6123
202109,76087,"weatherford, tx",*,438750,0.0807,,92,0,-0.2459,41,0.389830508,-0.316666667,48,-0.2941,-0.2,4,-0.5,,32,0,-0.4286,100,0.0753,0,189.7562539,0.0131,0.289,2395,0.0842,-0.0507,588240.1897,0.079,0.3161,192,0.0378,-0.1351,1.086956522,0.0761,0.2673
202109,75050,"grand prairie, tx",,317500,0.0583,0.2212,23,0.0455,0.7692,23.5,0.205128205,-0.405063291,24,-0.1429,1,0,,,8,0,1,42,0.75,0.9091,150.8581385,-0.036,0.2086,1966.5,0.0397,-0.0289,324672.4194,0.0375,0.1814,65,0.413,0.8571,1.826086957,0.7352,0.1338
202109,93906,"salinas, ca",*,607000,0.0557,,23,0.3529,,24,-0.04,,36,0.5,1.25,0,,,8,1,,46,-0.2203,-0.08,444.7808109,0.0242,0.3631,1291,0.07,-0.0138,593827.4677,0.0041,0.2487,69,-0.0921,0.1129,2,-1.4706,-2.1667
202109,1056,"ludlow, ma",*,349900,-0.0478,,30,-0.0323,,40.5,0.472727273,,20,-0.2857,0.25,0,,,8,0,-0.3333,10,0.1111,1.5,200.3160796,-0.0207,0.0451,1758,-0.0034,0.0103,408326.8236,0.0468,0.0414,40,0,0.4286,0.333333333,0.043,0.1667
202109,81055,"la veta, co",*,549900,0,,49,-0.1695,-0.3875,45,0.046511628,-0.731343284,16,3,0,0,,,0,,-1,12,0,-0.2941,217.5237342,-0.1055,0.2149,2528,0.0987,0.2047,813630.1282,-0.0229,0.6166,61,-0.1408,-0.3711,0.244897959,0.0415,0.0324
202109,6787,"thomaston, ct",*,202100,-0.3931,-0.14,16,-0.3043,,80.5,0.47706422,0.504672897,4,-0.6667,-0.6667,0,,,4,0,,28,0.037,,164.7435897,-0.0573,0.1589,1520,-0.1819,0.0397,281384.375,-0.1561,0.0702,44,-0.12,0.3333,1.75,0.5761,1.75
202109,19114,"philadelphia, pa",*,272500,-0.0089,0.0902,21,-0.16,,30,-0.076923077,,28,0.1667,-0.2222,0,,,8,-0.5,0,61,-0.0317,4.5455,205.0767771,0.0152,0.1694,1287.5,0.0218,-0.0757,281245.0379,-0.0171,0.0204,82,-0.0682,1.3429,2.904761905,0.3848,2.4464
202109,98208,"everett, wa",*,675000,0.0158,,29,-0.1212,-0.4912,27,0.459459459,-0.169230769,48,-0.2941,-0.2,0,,,4,-0.6667,-0.5,78,-0.1333,-0.339,337.7872977,-0.0257,0.21,1889,0.0419,0.028,689293.0696,0.0122,0.2674,107,-0.1301,-0.3886,2.689655172,-0.0376,0.6195
202109,48335,"farmington, mi",,387000,0.032,0.0391,21,-0.0455,-0.3,16,-0.288888889,-0.37254902,20,0.25,0,0,,,8,-0.5,-0.3333,6,0.5,0,170.984456,0.0203,0.0672,2234.5,0.0134,-0.0753,408046,-0.045,0.0969,27,0.0385,-0.25,0.285714286,0.1039,0.0857
202109,60464,"palos park, il",,619000,-0.0396,-0.0388,37,-0.0513,-0.119,50,0.449275362,0.01010101,20,0,0.25,0,,,12,-0.25,0,28,0.8667,-0.2821,185.4166667,0.0111,0.057,3261.5,-0.0942,-0.0373,828654.8823,-0.047,0.264,65,0.2037,-0.1975,0.756756757,0.3721,-0.1718
202109,63121,"saint louis, mo",*,77250,0.1107,,57,-0.0952,,55,0.067961165,,28,-0.125,2.5,0,,,20,0,0.6667,48,0.0213,0.2632,73.44573959,0.112,1.0861,1087,0.0605,0.1024,102649.1336,0.186,0.5968,105,-0.0455,0.2651,0.842105263,0.0961,-0.0023
202109,92227,"brawley, ca",*,349000,0,,13,0,-0.2778,63,0.06779661,,8,0,-0.3333,0,,,0,,-1,19,-0.05,0.4615,197.2818939,0,0.1424,2276,0.0971,0.2659,408774.4505,-0.0245,0.4418,32,-0.0303,0.0323,1.461538462,-0.0769,0.7393
202109,25401,"martinsburg, wv",*,182500,0.0429,,23,0.0455,-0.425,51.5,0.256097561,0.320512821,12,-0.25,-0.4,0,,-1,8,0,0,42,-0.0233,1.2105,124.1345029,0.0427,-0.0254,1442,0.0397,-0.2561,193761.0294,0.057,-0.1949,65,0,0.1017,1.826086957,-0.1285,1.3511
202109,21666,"stevensville, md",,467000,-0.0197,-0.0167,54,0.0385,0.125,36.5,0.057971014,-0.681222707,32,-0.2,1.6667,0,,,24,0.5,2,54,-0.0526,0.9286,232.9824524,-0.0145,0.1192,1968,-0.0428,-0.1261,704598.9881,0.0371,-0.208,108,-0.0092,0.4211,1,-0.0962,0.4167
202109,29576,"murrells inlet, sc",*,450115,0.0243,,159,0.1119,-0.426,38,0.151515152,,88,-0.1538,-0.1538,4,-0.6667,-0.6667,52,-0.0714,-0.1875,296,-0.0421,0.0496,226.4439411,0,0.3318,1983,0.003,0.0687,607682.3201,0.0048,0.3036,455,0.0066,-0.186,1.86163522,-0.2992,0.8436
202109,36603,"mobile, al",*,479000,2.1955,,21,1.625,,14.5,-0.602739726,,4,,,0,,,0,,,0,,,297.146402,5.4382,1.1194,1612,0.3267,-0.0923,430847.8355,0.501,1.3185,21,1.625,9.5,0,0,0
202109,1566,"sturbridge, ma",*,503450,-0.0128,0.1442,19,0.1176,-0.1364,65.5,-0.036764706,,8,1,-0.3333,0,,,0,,-1,4,3,0,264.1574135,0.0338,0.1095,1938,0.0211,-0.0363,491756.5539,-0.0384,0.0461,23,0.2778,-0.1154,0.210526316,0.1517,0.0287
202109,33027,"hollywood, fl",*,270000,0.125,,155,0.0197,-0.2986,45,-0.010989011,-0.243697479,100,0,-0.1071,8,-0.3333,1,36,0,-0.3571,231,-0.1081,-0.1081,196.6648601,0.0398,0.2375,1327.5,0.0624,0.1062,371543.405,0.0502,0.2528,386,-0.0608,-0.1958,1.490322581,-0.2136,0.3184
202109,49445,"muskegon, mi",,267400,-0.0696,0.0328,27,0,-0.3415,35,-0.014084507,-0.481481481,24,-0.1429,0.5,0,,,16,1,1,48,-0.0943,-0.2615,151.6877637,0.0424,0.0034,1941.5,0.0575,0.1066,423713.3446,0.1012,0.228,75,-0.0625,-0.2925,1.777777778,-0.1852,0.1924
202109,63334,"bowling green, mo",*,140000,-0.1489,,19,0.1875,,57,0.425,,4,0,,0,,,8,0,1,11,0.1,0.5714,121.1869815,0.0079,0.2353,1376,-0.2296,-0.3168,251893.3614,-0.0883,0.1027,30,0.1538,1,0.578947368,-0.0461,-0.2961
202109,37830,"oak ridge, tn",,289000,0.1338,0.0725,33,-0.3265,-0.3265,41.5,0.276923077,-0.17,24,-0.4,0.2,0,,,8,-0.75,-0.6,159,0,0.6563,143.3958333,0.0581,0.2122,2027,0.118,-0.0851,337499.1416,0.2073,0.1652,192,-0.0769,0.3241,4.818181818,1.5733,2.859
202109,94107,"san francisco, ca",,1122000,-0.0201,0.02,107,0.2738,-0.4247,36,-0.13253012,-0.064935065,64,0.4545,-0.2,0,,-1,12,-0.4,-0.8,39,-0.025,-0.2041,994.2203017,-0.0257,-0.0305,1050,0.0053,0.0284,1197102.44,0.0089,-0.0434,146,0.1774,-0.3787,0.364485981,-0.1117,0.101
202109,23321,"chesapeake, va",,315450,0.0338,-0.0639,99,-0.0571,-0.175,31.5,0.235294118,-0.181818182,60,-0.0625,0.1538,0,-1,-1,24,0,2,0,-1,,174.1526691,0.006,0.116,1872,0.04,-0.1293,341822.694,0.0067,-0.0107,99,-0.066,-0.175,0,-0.0095,0
202109,4412,"brewer, me",*,294450,-0.0007,,14,-0.125,,27.5,0.447368421,,4,-0.75,-0.5,0,,,8,0,1,10,0.1111,0.6667,136.317667,-0.0246,0.2105,2010.5,-0.001,0.0868,283890.9926,-0.0323,0.3325,24,-0.04,0.3333,0.714285714,0.1518,0.2143
202109,13849,"unadilla, ny",,215000,-0.0607,0.5591,16,0,-0.4074,76,0.109489051,0.333333333,4,,-0.5,0,,,0,,-1,10,-0.4737,-0.4737,120.1923077,-0.2022,0.4115,1737,0.1323,0.2215,266770.915,-0.0023,0.6704,26,-0.2571,-0.4348,0.625,-0.5625,-0.0787
202109,28694,"west jefferson, nc",,349950,0.0029,0.2303,24,-0.0769,-0.3333,58,-0.056910569,-0.329479769,8,-0.3333,-0.3333,0,,,4,0,0,25,-0.0385,-0.1379,214.1300947,0.2407,0.4824,1608,-0.1737,-0.1261,450847.2291,0.0237,0.2754,49,-0.0577,-0.2462,1.041666667,0.0417,0.2361
202109,85040,"phoenix, az",*,322450,0.0318,,19,0.3571,-0.1364,31,0.476190476,-0.101449275,24,0.5,-0.1429,0,,,4,-0.6667,0,35,-0.0789,-0.2045,230.129674,0.0038,0.3467,1404,0.0513,0.0734,328685.5228,0.0626,0.3103,54,0.0385,-0.1818,1.842105263,-0.8722,-0.1579
202109,60131,"franklin park, il",*,274950,-0.009,,31,-0.0606,,45.5,0.568965517,,20,0.25,0.25,0,,,4,-0.8,0,31,0,-0.0606,220.7030721,-0.0147,0.3245,1176,-0.0101,0.0829,274647.7941,-0.0158,0.0097,62,-0.0313,0.24,1,0.0606,-0.9412
202109,1253,"otis, ma",,399000,0,-0.1972,17,0.1333,-0.3704,39,0.368421053,-0.438848921,4,-0.5,0,0,,,8,1,0,8,-0.1111,-0.5,270.9223347,-0.0443,0.0573,1452,0,-0.1769,534685.4167,0.0008,-0.1812,25,0.0417,-0.4186,0.470588235,-0.1294,-0.122
202109,35901,"gadsden, al",,267000,-0.1244,0.0079,46,0.0952,-0.4458,52,0.050505051,-0.262411348,16,0,-0.2,4,,,16,0.3333,0.3333,4,-0.2,0.3333,98.88335134,0.0059,-0.0105,2100,-0.1439,-0.3036,317365.4806,-0.0734,-0.0862,50,0.0638,-0.4186,0.086956522,-0.0321,0.0508
202109,32303,"tallahassee, fl",*,217000,-0.0136,0.2126,308,-0.0435,0.4064,55,0.1,,84,-0.1923,0,0,-1,-1,40,-0.0909,0,16,0.3333,-0.2381,150.4572764,-0.0019,0.2306,1409,-0.0049,-0.0505,238409.5152,-0.0045,0.1266,324,-0.0299,0.35,0.051948052,0.0147,-0.0439
202109,45005,"franklin, oh",*,182450,-0.131,-0.2315,61,-0.2078,-0.0161,35,0.842105263,,36,-0.5263,-0.3571,0,,,72,1,3.5,138,0.0147,0.2212,119.2857143,0.0462,0.6472,1208,-0.0599,-0.0321,235721.8162,-0.0414,-0.1563,199,-0.0657,0.1371,2.262295082,0.4961,0.4397
202109,52302,"marion, ia",,304000,-0.0194,0.0375,84,0.037,-0.1429,38.5,0.1,-0.222222222,64,0.4545,0.1429,0,-1,,24,0,2,153,-0.1593,-0.0947,152.4907594,0.1141,0.049,1812.5,-0.0535,0.0677,376699.944,0.0038,0.255,237,-0.0989,-0.1124,1.821428571,-0.4255,0.0969
202109,95492,"windsor, ca",,784000,-0.0188,0.0385,29,0.2609,0.16,23,-0.178571429,-0.515789474,32,0.1429,0.3333,0,,,12,2,0,22,-0.1538,-0.3125,436.794737,-0.0395,0.1446,1844,-0.0505,-0.0468,1045863.474,-0.1237,-0.0664,51,0.0408,-0.1053,0.75862069,-0.3718,-0.5214
202109,47302,"muncie, in",*,59450,0.0076,0.1914,54,-0.0526,-0.1148,54,-0.114754098,,28,0.1667,-0.3,0,,,16,0,-0.2,9,0,-0.5,62.78280543,0.1819,0.5173,1144,0.0044,-0.1049,83090.0491,0.1384,0.0393,63,-0.0455,-0.2025,0.166666667,0.0088,-0.1284
202109,97539,"shady cove, or",*,412450,1.4405,,23,0.2105,,59.5,0.888888889,,4,0,,0,,,4,0,0,7,0.1667,-0.2222,205.4966474,0.2192,0.0799,1612,0.5009,-0.1308,415532.1667,0.2241,-0.0015,30,0.2,0.4286,0.304347826,-0.0114,-0.4457
202109,34285,"venice, fl",*,468950,0.061,,39,0.0263,-0.7383,40.5,0.109589041,,24,-0.3333,-0.5,0,,,12,0.5,-0.625,75,0.0274,-0.1071,361.0188261,0.1604,0.2603,1242.5,0.0061,0.011,639080.88,0.1186,0.4116,114,0.027,-0.5107,1.923076923,0.002,1.3593
202109,11435,"jamaica, ny",,312000,0.0065,-0.0957,132,0,0.0476,83,0.160839161,0.248120301,20,-0.375,-0.375,4,,,16,-0.2,0.3333,40,-0.0244,-0.4872,0,,-1,0,,-1,413211.3134,-0.0124,-0.0669,172,-0.0058,-0.1569,0.303030303,-0.0076,-0.316
202109,7107,"newark, nj",,314900,0.0191,0.1706,18,0.2857,-0.1429,32.5,-0.414414414,0.274509804,8,0,0,0,,,0,,,2,0,,0,,,0,,,303502.95,0.0657,0.1125,20,0.25,-0.0476,0.111111111,-0.0317,0.1111
202109,33611,"tampa, fl",,449950,-0.0723,-0.0712,88,0,-0.3669,39,0.098591549,-0.309734513,72,0.2,0.2,4,,0,36,0.125,-0.4706,134,-0.0429,-0.0759,295.4323263,0.007,0.1749,1623.5,-0.0525,-0.1546,673947.531,-0.0458,-0.1452,222,-0.0263,-0.2183,1.522727273,-0.0682,0.4796
202109,80903,"colorado springs, co",,437000,0.0127,0.1063,22,-0.0435,-0.12,25.5,0.59375,-0.35443038,20,-0.2857,0.6667,0,,,20,0.25,0.6667,24,0.0435,0.2,266.1352308,-0.0015,0.2033,1957,0.1247,0.1107,482983.3753,-0.0546,0.0955,46,0,0.0222,1.090909091,0.0909,0.2909
202109,60074,"palatine, il",,232500,0.0113,0.1631,110,-0.0265,0.0577,41,0.389830508,0.242424242,80,-0.0476,0.0526,0,,,36,0,0,100,0.087,-0.1525,148.7968704,0.0346,0.0634,1200,0,-0.0385,276182.8686,-0.0032,0.0921,210,0.0244,-0.0541,0.909090909,0.0949,-0.2255
202109,87710,"angel fire, nm",,560000,0.0467,-0.2543,58,-0.1343,-0.1714,85,0.205673759,-0.511494253,20,0.25,0,0,,,4,-0.5,-0.5,78,-0.025,-0.3659,277.5986837,0.0085,0.177,2144,0.0405,-0.2853,960045.5613,0.0545,-0.062,136,-0.0748,-0.2953,1.344827586,0.1508,-0.4123
202109,27587,"wake forest, nc",*,523714,-0.0073,,114,0.1515,-0.5649,22,0.222222222,-0.6,116,-0.0645,0.2083,8,-0.3333,-0.8,24,0.2,-0.6471,89,-0.0825,-0.3308,201.970053,0.0053,0.2751,2693.5,-0.0205,-0.0916,613809.5657,-0.0079,0.1373,203,0.0357,-0.4861,0.780701754,-0.1991,0.2731
202109,33603,"tampa, fl",*,384949.5,0.013,,77,0.0405,,43,0.116883117,,36,-0.1,-0.1,4,0,0,40,0,-0.0909,78,0.0541,0.1304,270.6352314,0.0021,0.1554,1491.5,-0.0334,-0.0057,459442.2867,-0.0391,0.2319,155,0.0473,0.281,1.012987013,0.013,-0.3139
202109,43950,"saint clairsville, oh",,244900,-0.0577,0.0908,39,0.0263,0.0541,76,0.109489051,0.216,12,2,-0.25,0,,,8,0,-0.3333,24,0.2632,-0.1111,125.2087683,-0.0228,0.129,1891.5,-0.0242,-0.0408,301627.3214,-0.0786,0.1585,63,0.1053,-0.0156,0.615384615,0.1154,-0.1143
202109,72206,"little rock, ar",,157000,-0.0335,0.0831,37,0.2333,0.0882,47.5,0.130952381,0.079545455,16,0.3333,0.3333,0,,,12,0.5,0,30,-0.1176,0.5,93.38461538,-0.0194,0.1384,1653.5,-0.0039,0.0702,196228.6708,-0.016,0.3419,67,0.0469,0.2407,0.810810811,-0.3225,0.2226
202109,29306,"spartanburg, sc",,191750,-0.0286,0.1119,36,0.0909,-0.1429,39.5,-0.081395349,-0.225490196,20,-0.1667,0,0,,,16,3,0.3333,39,0.2581,-0.3276,136.4582769,0.0497,1.2204,958.5,-0.0333,0.0068,297432.4913,0.0599,0.0552,75,0.1719,-0.25,1.083333333,0.1439,-0.2976
202109,62821,"carmi, il",,79900,0.0057,0.0057,44,-0.0638,-0.3016,376.5,0.066572238,0.536734694,0,-1,-1,0,,,0,,-1,5,-0.2857,-0.2857,56.22786806,0,-0.0311,1470,-0.0014,-0.0813,113881.6667,-0.0328,-0.1009,49,-0.0926,-0.3,0.113636364,-0.0353,0.0025
202109,8618,"trenton, nj",*,150000,0,,61,0.0167,,53,0.04950495,,40,1,0.4286,0,,,8,-0.6,,77,-0.061,2.6667,99.55261457,0.0432,-0.2395,1470,0.0598,0.0041,174395.9611,0.0556,-0.1146,138,-0.0282,1.6038,1.262295082,-0.1044,0.606
202109,85635,"sierra vista, az",,231250,-0.0136,0.0756,32,0,-0.2381,41,0.108108108,0.078947368,32,-0.2727,0,0,,,8,-0.3333,0,126,0.0244,-0.1,141.6343869,0.031,0.1561,1650.5,-0.041,0.003,244490.3581,-0.011,0.1652,158,0.0194,-0.1319,3.9375,0.0938,0.6042
202109,11725,"commack, ny",*,717000,0.0406,0.1309,54,0.0385,,37,0.541666667,-0.186813187,32,-0.1111,-0.3333,0,,,12,0.5,-0.25,47,0.0682,-0.6116,0,,,0,,,797231.8442,0.0546,0.1829,101,0.0521,-0.4712,0.87037037,0.0242,-0.8582
202109,60622,"chicago, il",,499000,-0.0206,-0.0927,233,-0.0412,-0.2853,27.5,-0.112903226,0.195652174,176,0.1282,-0.3231,0,,,68,-0.15,-0.32,128,-0.1293,-0.1293,271.3044893,-0.013,0.114,1312.5,0.0194,0.0829,574324.7602,-0.0453,-0.1356,361,-0.0744,-0.2368,0.549356223,-0.0556,0.0984
202109,1605,"worcester, ma",*,312450,-0.208,,13,0,0.3,19,-0.415384615,0.151515152,24,0.5,0.5,0,,,0,-1,,6,0.2,0.2,210.8416545,0.091,0.1993,1397,0.1404,-0.3303,349989.1333,-0.0596,-0.0839,19,0.0556,0.2667,0.461538462,0.0769,-0.0385
202109,81003,"pueblo, co",*,199450,-0.0934,,38,0.1515,0.3103,22,-0.102040816,-0.555555556,32,0.1429,1,0,-1,,20,1.5,4,11,0,-0.3125,153.9152904,-0.04,0.1441,1144,-0.2697,-0.2498,202922.5357,-0.2131,-0.2671,49,0.1136,0.0889,0.289473684,-0.0439,-0.2623
202109,7508,"haledon, nj",*,452950,0.0043,0.1345,72,-0.1529,,40,0.777777778,0.230769231,20,-0.5833,-0.5,0,,,8,-0.6667,-0.3333,22,-0.0833,,0,,,0,,,487142.5173,0.0036,0.0508,94,-0.1376,0.0805,0.305555556,0.0232,0.3056
202109,95953,"live oak, ca",*,429450,0.0361,,19,0.7273,,34.5,-0.288659794,,12,0.5,2,0,,,8,,0,15,-0.0625,0.3636,235.4700508,0.0986,0.1753,1990,0.0384,0.0673,496688.975,-0.0747,-0.0783,34,0.2593,0.619,0.789473684,-0.6651,-0.3105
202109,30518,"buford, ga",,411950,-0.0013,0.1134,176,0.0602,-0.3282,42,0.217391304,0.076923077,164,0.1389,-0.0889,0,-1,-1,44,-0.0833,-0.3529,259,0.0197,-0.392,165.7721858,0.0182,0.1932,2143.5,0.0531,-0.0875,511289.077,0.0229,0.2013,435,0.0357,-0.3677,1.471590909,-0.0585,-0.1544
202109,86315,"prescott valley, az",,667000,0.0463,0.2018,30,-0.2105,-0.1176,37,0.138461538,-0.295238095,28,0.1667,0.4,0,,,12,-0.4,0.5,74,0.0423,0.0882,281.6956824,0.0335,0.2575,2102,-0.0415,-0.1522,688853.8136,0.0369,0.1332,104,-0.0459,0.0196,2.466666667,0.5982,0.4667
202109,15601,"greensburg, pa",,239450,0.0642,0.0909,85,0.1972,-0.3089,39,-0.103448276,-0.327586207,60,0.1538,-0.1176,0,,,40,0.4286,0,117,-0.064,-0.1203,0,,,0,,,323627.3377,-0.0151,0.0871,202,0.0306,-0.2109,1.376470588,-0.3841,0.2952
202109,97630,"lakeview, or",*,275000,-0.1472,,21,0.3125,,56.5,-0.39893617,,8,0,,0,,,8,,,17,-0.1053,0.3077,160.9167783,-0.1958,0.4999,1704,-0.0041,-0.4002,800660.4067,0.2078,1.9093,38,0.0857,0.52,0.80952381,-0.378,-0.2738
