INCIDENT_D	BORONAME	NUM_VICTIM	PRIMARY_MO	ID	WEAPON	LIGHT_DARK	YEAR
2007/01/28	Brooklyn	"1"	DISPUTE	"2628"	knife	D	"2007"
2007/01/30	Staten Island	"1"	DOMESTIC	"2630"	gun	D	"2007"
2007/02/01	Brooklyn	"1"	DISPUTE	"2634"	gun	D	"2007"
2007/02/03	Brooklyn	"1"	DOMESTIC	"2635"		L	"2007"
2007/02/04	Queens	"1"	DISPUTE	"2636"	knife	D	"2007"
2006/10/03	Brooklyn	"1"	DOMESTIC	"2638"		D	"2006"
2007/02/08	Queens	"1"	DRUGS	"2641"	gun	D	"2007"
2007/02/10	Brooklyn	"1"	DRUGS	"2642"	gun	D	"2007"
2007/02/11	Staten Island	"1"	DISPUTE	"2644"	knife	D	"2007"
2007/02/11	Staten Island	"1"	REVENGE	"2645"	gun	D	"2007"
2007/02/10	Manhattan	"1"	DRUGS	"2646"	knife	L	"2007"
2007/02/10	Brooklyn	"1"	DISPUTE	"2647"	gun	L	"2007"
2007/02/08	Queens	"1"	DOMESTIC	"2648"	knife	D	"2007"
2006/05/04	Brooklyn	"1"	DRUGS	"2649"	blunt_instrument	D	"2006"
2007/02/18	Queens	"1"	ROBBERY/BURGLARY	"2651"	knife	D	"2007"
2007/02/21	Brooklyn	"1"	DOMESTIC	"2652"	gun	L	"2007"
2007/02/23	Queens	"1"	BOYFRIEND/GIRLFRIE	"2654"	gun	D	"2007"
2007/02/24	Manhattan	"1"	DISPUTE	"2656"	gun	D	"2007"
2007/02/25	Brooklyn	"1"	DISPUTE	"2657"	knife	D	"2007"
2007/02/27	Brooklyn	"1"	DRUGS	"2658"	gun	D	"2007"
2007/02/26	Brooklyn	"1"	DISPUTE	"2659"	knife	D	"2007"
2007/02/26	Brooklyn	"1"	ROBBERY/BURGLARY	"2660"		L	"2007"
2007/01/11	Manhattan	"1"	DISPUTE	"2661"		D	"2007"
2007/03/02	Brooklyn	"1"	DISPUTE	"2662"	knife	D	"2007"
2007/03/03	Brooklyn	"1"	GANG	"2663"	knife	D	"2007"
2007/02/25	Queens	"1"	DISPUTE	"2664"	blunt_instrument	D	"2007"
2007/03/07	Brooklyn	"1"	REVENGE	"2665"	gun	D	"2007"
2007/03/09	Queens	"1"	BOYFRIEND/GIRLFRIE	"2667"	knife	L	"2007"
2007/03/09	Brooklyn	"1"	DRUGS	"2668"	gun	D	"2007"
2007/03/10	Queens	"1"	DRUGS	"2669"	other	D	"2007"
2007/03/10	Manhattan	"1"	DISPUTE	"2670"	knife	D	"2007"
2007/03/11	Brooklyn	"1"	ROBBERY/BURGLARY	"2671"	gun	D	"2007"
2007/03/14	Manhattan	"3"	OTHER	"2673"	gun	D	"2007"
2007/03/15	Queens	"1"	REVENGE	"2674"	knife	L	"2007"
2007/03/18	Brooklyn	"1"	DISPUTE	"2675"	gun	D	"2007"
2007/03/16	Manhattan	"1"	DRUGS	"2676"	gun	L	"2007"
2007/03/17	Manhattan	"1"	DRUGS	"2678"	gun	D	"2007"
2007/03/19	Brooklyn	"1"	DRUGS	"2680"	gun	D	"2007"
2007/03/19	Brooklyn	"1"	DRUGS	"2681"		D	"2007"
2007/03/21	Brooklyn	"1"	DISPUTE	"2682"	blunt_instrument	D	"2007"
2007/03/21	Brooklyn	"1"	GANG	"2683"	gun	D	"2007"
2006/11/25	Queens	"1"	OTHER	"2684"	gun	D	"2006"
2007/03/25	Manhattan	"1"	DISPUTE	"2686"	knife	D	"2007"
2007/03/24	Queens	"1"	DISPUTE	"2687"	knife	D	"2007"
2007/03/24	Brooklyn	"1"	GANG	"2688"	gun	D	"2007"
2006/07/01	Brooklyn	"1"	BOYFRIEND/GIRLFRIE	"2689"		D	"2006"
2007/03/28	Queens	"1"	DRUGS	"2690"	gun	L	"2007"
2007/03/30	Queens	"1"	DOMESTIC	"2692"	other	L	"2007"
2007/04/02	Manhattan	"1"	ROBBERY/BURGLARY	"2693"	gun	D	"2007"
2007/04/03	Brooklyn	"1"	DISPUTE	"2694"	gun	D	"2007"
2007/04/04	Queens	"1"	ROBBERY/BURGLARY	"2697"	gun	L	"2007"
2007/04/04	Manhattan	"1"	DOMESTIC	"2698"	knife	L	"2007"
2007/04/04	Brooklyn	"1"	DRUGS	"2699"	gun	D	"2007"
2007/04/04	Brooklyn	"1"	REVENGE	"2700"	gun	L	"2007"
2007/04/07	Manhattan	"1"	DISPUTE	"2702"	gun	D	"2007"
2007/04/06	Brooklyn	"1"	DOMESTIC	"2703"		D	"2007"
2007/04/06	Queens	"1"	ROBBERY/BURGLARY	"2704"	gun	D	"2007"
2007/04/07	Manhattan	"1"	DISPUTE	"2708"		D	"2007"
2007/04/11	Manhattan	"1"	DISPUTE	"2709"	gun	D	"2007"
2007/04/15	Queens	"1"	BOYFRIEND/GIRLFRIE	"2711"	gun	L	"2007"
2007/04/16	Brooklyn	"1"	REVENGE	"2712"	gun	L	"2007"
2007/04/17	Brooklyn	"1"	DRUGS	"2713"	gun	L	"2007"
2007/04/18	Queens	"3"	DOMESTIC	"2715"	gun	L	"2007"
2007/04/18	Brooklyn	"1"	DRUGS	"2716"	gun	D	"2007"
2007/04/21	Brooklyn	"1"	ROBBERY/BURGLARY	"2717"	gun	D	"2007"
2007/04/21	Queens	"1"	REVENGE	"2718"	gun	D	"2007"
2007/04/22	Brooklyn	"1"	ROBBERY/BURGLARY	"2719"	gun	L	"2007"
2007/04/22	Queens	"1"	GANG	"2720"	gun	D	"2007"
2007/04/22	Brooklyn	"1"	DISPUTE	"2721"	gun	D	"2007"
2007/04/20	Brooklyn	"1"	GANG	"2722"	knife	L	"2007"
2007/04/20	Brooklyn	"1"	DISPUTE	"2723"	gun	L	"2007"
2007/04/23	Brooklyn	"1"	GANG	"2724"	gun	L	"2007"
2007/04/23	Brooklyn	"1"	REVENGE	"2725"	gun	L	"2007"
2007/04/27	Manhattan	"1"	DRUGS	"2728"	gun	D	"2007"
2007/05/01	Brooklyn	"1"	DRUGS	"2729"	gun	D	"2007"
2007/05/02	Brooklyn	"1"	DISPUTE	"2730"	gun	D	"2007"
2007/05/04	Brooklyn	"1"	DOMESTIC	"2732"	knife	D	"2007"
2007/05/05	Brooklyn	"1"	ACCIDENTAL	"2734"	gun	D	"2007"
2007/05/05	Brooklyn	"1"	DISPUTE	"2735"	gun	L	"2007"
2007/05/06	Queens	"1"	DISPUTE	"2736"	knife	D	"2007"
2007/05/06	Brooklyn	"1"	DISPUTE	"2737"	gun	D	"2007"
2007/05/07	Brooklyn	"1"	REVENGE	"2738"	gun	D	"2007"
2007/05/07	Brooklyn	"1"	BOYFRIEND/GIRLFRIE	"2739"	knife	D	"2007"
2007/05/08	Manhattan	"1"	DISPUTE	"2740"	gun	D	"2007"
2007/05/10	Queens	"1"	BOYFRIEND/GIRLFRIE	"2744"	gun	L	"2007"
2007/05/12	Brooklyn	"1"	GAY NON DOMESTIC	"2746"	knife	D	"2007"
2007/05/15	Brooklyn	"1"	REVENGE	"2749"	gun	L	"2007"
2007/05/15	Brooklyn	"1"	GANG	"2750"	gun	D	"2007"
2007/05/01	Brooklyn	"1"	ROBBERY/BURGLARY	"2751"	blunt_instrument	D	"2007"
2007/05/15	Brooklyn	"1"	GANG	"2752"	gun	L	"2007"
2007/03/16	The Bronx	"1"	DISPUTE	"2677"	knife	D	"2007"
2007/05/16	Brooklyn	"1"	ROBBERY/BURGLARY	"2753"	gun	L	"2007"
2007/05/16	Manhattan	"1"	ROBBERY/BURGLARY	"2755"	blunt_instrument	L	"2007"
2007/05/17	Brooklyn	"1"	DISPUTE	"2756"	gun	L	"2007"
2007/05/18	Queens	"1"	GANG	"2758"	gun	D	"2007"
2007/05/20	Staten Island	"1"	ROBBERY/BURGLARY	"2759"	gun	L	"2007"
2007/05/20	Brooklyn	"1"	DISPUTE	"2760"	gun	L	"2007"
2007/05/18	Brooklyn	"1"	REVENGE	"2761"	gun	L	"2007"
2007/05/17	Brooklyn	"1"	DOMESTIC	"2762"	other	L	"2007"
2007/05/14	Queens	"1"	ROBBERY/BURGLARY	"2763"	blunt_instrument	L	"2007"
2007/05/22	Brooklyn	"1"	DISPUTE	"2764"	gun	L	"2007"
2007/05/24	Brooklyn	"1"	DRUGS	"2766"	gun	L	"2007"
2007/05/26	Manhattan	"1"	DRUGS	"2767"	gun	D	"2007"
2007/05/26	Queens	"1"	DISPUTE	"2768"	gun	L	"2007"
2007/05/27	Manhattan	"1"	DISPUTE	"2769"	gun	D	"2007"
2007/05/27	Brooklyn	"1"	DRUGS	"2770"	gun	L	"2007"
2007/05/27	Brooklyn	"1"	DISPUTE	"2771"	gun	L	"2007"
2007/04/03	Brooklyn	"1"	UNKNOWN	"2772"	knife	L	"2007"
2007/05/25	Brooklyn	"1"	DRUGS	"2773"	gun	D	"2007"
2007/05/28	Brooklyn	"1"	GANG	"2775"	gun	L	"2007"
2007/05/29	Staten Island	"1"	DISPUTE	"2777"	gun	D	"2007"
2007/05/29	Brooklyn	"1"	REVENGE	"2778"	gun	L	"2007"
2007/05/29	Brooklyn	"1"	DOMESTIC	"2779"	gun	L	"2007"
2007/05/29	Brooklyn	"1"	BOYFRIEND/GIRLFRIE	"2780"		L	"2007"
2007/05/29	Brooklyn	"1"	DRUGS	"2781"	knife	L	"2007"
2007/06/01	Brooklyn	"1"	REVENGE	"2783"	gun	D	"2007"
2007/06/01	Brooklyn	"1"	DISPUTE	"2784"	gun	L	"2007"
2007/06/02	Queens	"1"	DOMESTIC	"2785"	gun	L	"2007"
2007/06/03	Manhattan	"1"	ROBBERY/BURGLARY	"2787"	gun	D	"2007"
2007/06/06	Brooklyn	"3"	REVENGE	"2791"	gun	D	"2007"
2007/06/06	Brooklyn	"1"	BOYFRIEND/GIRLFRIE	"2792"	gun	L	"2007"
2007/06/07	Brooklyn	"1"	OTHER	"2793"	gun	L	"2007"
2007/06/07	Manhattan	"2"	DRUGS	"2795"	gun	D	"2007"
2007/06/09	Manhattan	"1"	GANG	"2796"	gun	D	"2007"
2007/06/10	Brooklyn	"1"	GANG	"2797"	gun	L	"2007"
2007/06/08	Brooklyn	"1"	DRUGS	"2798"	gun	D	"2007"
2007/06/11	Queens	"1"	DISPUTE	"2799"	gun	D	"2007"
2007/06/09	Brooklyn	"1"	REVENGE	"2802"	gun	D	"2007"
2007/06/11	Queens	"1"	ROBBERY/BURGLARY	"2803"	gun	D	"2007"
2007/06/11	Brooklyn	"1"	REVENGE	"2804"	gun	D	"2007"
2007/06/18	Queens	"1"	REVENGE	"2806"	gun	D	"2007"
2007/06/18	Brooklyn	"1"	ROBBERY/BURGLARY	"2807"	gun	D	"2007"
2007/06/18	Queens	"1"	DISPUTE	"2808"	gun	D	"2007"
2007/05/06	Queens	"1"	DOMESTIC	"2809"		D	"2007"
2007/06/20	Queens	"1"	DISPUTE	"2810"	knife	D	"2007"
2007/06/20	Brooklyn	"1"	DRUGS	"2811"	gun	L	"2007"
2007/04/23	Manhattan	"1"	REVENGE	"2812"		L	"2007"
2007/06/24	Brooklyn	"1"	DISPUTE	"2813"	gun	L	"2007"
2007/06/22	Manhattan	"1"	ROBBERY/BURGLARY	"2814"	gun	L	"2007"
2007/06/23	Manhattan	"1"	DISPUTE	"2815"	gun	D	"2007"
2007/06/24	Queens	"1"	DISPUTE	"2816"	gun	D	"2007"
2007/06/24	Manhattan	"1"	DISPUTE	"2817"		D	"2007"
2007/03/26	Brooklyn	"1"	DOMESTIC	"2819"	blunt_instrument	L	"2007"
2007/06/16	Manhattan	"1"	DISPUTE	"2820"	blunt_instrument	D	"2007"
2007/06/26	Brooklyn	"1"	GANG	"2821"	gun	D	"2007"
2007/06/26	Brooklyn	"1"	RANDOM	"2822"	knife	L	"2007"
2007/06/27	Brooklyn	"1"	GANG	"2824"	gun	L	"2007"
2007/06/30	Brooklyn	"1"	DOMESTIC	"2827"	gun	L	"2007"
2007/06/30	Brooklyn	"1"	DISPUTE	"2828"	gun	D	"2007"
2007/07/03	Manhattan	"1"	DISPUTE	"2829"	gun	D	"2007"
2007/07/05	Queens	"1"	SEX	"2830"	knife	L	"2007"
2007/07/08	Brooklyn	"2"	DISPUTE	"2832"	gun	D	"2007"
2007/07/08	Brooklyn	"1"	DISPUTE	"2833"	knife	L	"2007"
2007/07/06	Manhattan	"1"	DISPUTE	"2834"	knife	D	"2007"
2007/07/09	Brooklyn	"1"	MOS KILLED LOD	"2836"	gun	D	"2007"
2007/06/20	Brooklyn	"1"	REVENGE	"2837"		D	"2007"
2007/07/11	Brooklyn	"1"	ROBBERY/BURGLARY	"2838"	gun	L	"2007"
2007/07/11	Brooklyn	"1"	GANG	"2839"	gun	D	"2007"
2007/07/11	Brooklyn	"1"	DRUGS	"2840"	gun	L	"2007"
2007/07/12	Brooklyn	"1"	GANG	"2843"	gun	L	"2007"
2007/07/14	Brooklyn	"1"	ROBBERY/BURGLARY	"2844"	gun	D	"2007"
2007/07/13	Brooklyn	"1"	GANG	"2845"	gun	D	"2007"
2007/07/14	Brooklyn	"1"	GANG	"2847"	gun	D	"2007"
2007/07/17	Queens	"1"	DRUGS	"2848"	gun	D	"2007"
2007/07/17	Brooklyn	"1"	DRUGS	"2849"	gun	D	"2007"
2007/07/18	Brooklyn	"1"	REVENGE	"2850"	gun	D	"2007"
2007/07/19	Brooklyn	"1"	ACCIDENTAL	"2852"	gun	D	"2007"
2007/07/18	Brooklyn	"1"	DOMESTIC	"2853"	gun	L	"2007"
2007/07/20	Manhattan	"1"	DRUGS	"2855"	gun	D	"2007"
2007/07/19	Brooklyn	"1"	ROBBERY/BURGLARY	"2856"	knife	L	"2007"
2007/07/19	Queens	"1"	DISPUTE	"2857"	gun	D	"2007"
2007/07/22	Brooklyn	"1"	ROBBERY/BURGLARY	"2858"	gun	D	"2007"
2007/07/23	Brooklyn	"1"	DRUGS	"2859"	gun	D	"2007"
2007/07/22	Brooklyn	"1"	GANG	"2860"	gun	D	"2007"
2007/07/16	Manhattan	"1"	ROBBERY/BURGLARY	"2863"	blunt_instrument	D	"2007"
2007/07/26	Brooklyn	"1"	DRUGS	"2864"	gun	L	"2007"
2007/07/28	Queens	"1"	DISPUTE	"2866"	gun	D	"2007"
2007/07/28	Manhattan	"1"	DRUGS	"2867"	gun	L	"2007"
2007/07/28	Manhattan	"1"	DRUGS	"2868"	gun	D	"2007"
2007/07/29	Brooklyn	"1"	DRUGS	"2869"	gun	L	"2007"
2007/07/28	Queens	"1"	DOMESTIC	"2870"	blunt_instrument	D	"2007"
2007/07/22	Brooklyn	"1"	RANDOM	"2871"		D	"2007"
2007/07/28	Queens	"1"	DOMESTIC	"2872"	knife	L	"2007"
2007/07/30	Brooklyn	"1"	GANG	"2873"	gun	D	"2007"
2007/07/31	Brooklyn	"1"	REVENGE	"2874"	gun	D	"2007"
2007/07/31	Queens	"1"	DISPUTE	"2875"	gun	D	"2007"
2007/07/25	Brooklyn	"1"	DOMESTIC	"2876"		L	"2007"
2007/08/04	Brooklyn	"1"	DISPUTE	"2879"	gun	D	"2007"
2007/08/04	Brooklyn	"1"	RANDOM	"2881"	knife	D	"2007"
2007/08/07	Brooklyn	"1"	DRUGS	"2884"	gun	D	"2007"
2007/08/02	Manhattan	"1"	BOYFRIEND/GIRLFRIE	"2885"		D	"2007"
2007/08/11	Queens	"1"	DISPUTE	"2888"	gun	D	"2007"
2007/08/11	Brooklyn	"1"	REVENGE	"2889"	gun	D	"2007"
2007/08/11	Staten Island	"1"	BOYFRIEND/GIRLFRIE	"2890"	gun	L	"2007"
2007/08/12	Brooklyn	"1"	DISPUTE	"2892"	knife	D	"2007"
2007/08/07	Staten Island	"1"	DOMESTIC	"2895"	blunt_instrument	L	"2007"
2007/08/16	Manhattan	"1"	DISPUTE	"2896"	gun	D	"2007"
2007/05/18	Staten Island	"1"	DOMESTIC	"2897"		D	"2007"
2007/07/27	Brooklyn	"1"	DRUGS	"2898"	blunt_instrument	D	"2007"
2007/08/18	Manhattan	"1"	DISPUTE	"2900"	knife	D	"2007"
2007/08/12	Brooklyn	"1"	DISPUTE	"2901"		L	"2007"
2007/08/22	Brooklyn	"1"	DRUGS	"2902"	gun	D	"2007"
2007/08/22	Brooklyn	"1"	GANG	"2903"	gun	D	"2007"
2007/08/23	Manhattan	"1"	DRUGS	"2905"	gun	D	"2007"
2007/08/26	Manhattan	"1"	GANG	"2906"	gun	D	"2007"
2007/09/01	Brooklyn	"1"	DISPUTE	"2912"	gun	D	"2007"
2007/08/30	Manhattan	"1"	DISPUTE	"2913"		L	"2007"
2007/08/23	Brooklyn	"1"	DISPUTE	"2914"		D	"2007"
2007/09/03	Brooklyn	"1"	REVENGE	"2915"	gun	D	"2007"
2007/09/03	Queens	"1"	REVENGE	"2916"	gun	D	"2007"
2007/09/03	Queens	"1"	GANG	"2917"	gun	D	"2007"
2007/09/05	Manhattan	"1"	DOMESTIC	"2918"	knife	L	"2007"
2007/09/08	Brooklyn	"1"	DRUGS	"2919"	gun	D	"2007"
2007/09/09	Queens	"1"	GANG	"2920"	gun	D	"2007"
2007/09/10	Brooklyn	"1"	GANG	"2921"	gun	L	"2007"
2007/09/10	Queens	"1"	ROBBERY/BURGLARY	"2922"	blunt_instrument	L	"2007"
2007/09/11	Brooklyn	"1"	DISPUTE	"2923"	gun	D	"2007"
2007/09/11	Brooklyn	"1"	DOMESTIC	"2924"	blunt_instrument	D	"2007"
2007/09/12	Brooklyn	"1"	DRUGS	"2925"	gun	D	"2007"
2007/09/13	Brooklyn	"1"	DRUGS	"2926"	gun	L	"2007"
2007/09/14	Brooklyn	"1"	DISPUTE	"2927"		D	"2007"
2007/09/15	Brooklyn	"1"	DOMESTIC	"2929"	gun	D	"2007"
2007/09/16	Manhattan	"1"	GANG	"2930"	gun	D	"2007"
2007/08/25	Brooklyn	"1"	DISPUTE	"2931"		D	"2007"
2007/09/19	Brooklyn	"1"	REVENGE	"2932"	gun	L	"2007"
2007/08/13	Brooklyn	"1"	UNKNOWN	"2933"		D	"2007"
2007/09/24	Manhattan	"1"	DRUGS	"2935"	gun	D	"2007"
2007/07/28	Brooklyn	"1"	BOYFRIEND/GIRLFRIE	"2936"		D	"2007"
2007/09/25	Brooklyn	"1"	GAY NON DOMESTIC	"2938"	knife	L	"2007"
2007/09/25	Queens	"1"	DISPUTE	"2939"	gun	L	"2007"
2007/09/26	Brooklyn	"1"	DRUGS	"2940"	gun	D	"2007"
2007/09/30	Brooklyn	"1"	GANG	"2942"	gun	D	"2007"
2007/09/30	Brooklyn	"1"	DISPUTE	"2944"	knife	L	"2007"
2007/09/28	Brooklyn	"1"	DISPUTE	"2945"	gun	D	"2007"
2007/08/25	Brooklyn	"1"	UNKNOWN	"2946"	blunt_instrument	D	"2007"
2007/10/01	Queens	"1"	DRUGS	"2947"	gun	L	"2007"
2007/10/01	Brooklyn	"1"	DRUGS	"2948"	gun	D	"2007"
2007/10/02	Manhattan	"1"	DISPUTE	"2949"	gun	L	"2007"
2007/08/17	Queens	"1"	UNKNOWN	"2950"		L	"2007"
2007/10/06	Brooklyn	"1"	REVENGE	"2952"	gun	D	"2007"
2007/10/06	Brooklyn	"1"	DISPUTE	"2954"	gun	L	"2007"
2007/10/06	Brooklyn	"1"	DISPUTE	"2955"	gun	D	"2007"
2007/10/06	Brooklyn	"1"	GANG	"2957"	gun	D	"2007"
2007/10/09	Brooklyn	"1"	OTHER	"2961"	gun	D	"2007"
2007/10/09	Manhattan	"1"	DISPUTE	"2962"		D	"2007"
2007/10/05	Manhattan	"1"	IMTIMIDATION	"2963"	other	D	"2007"
2007/10/10	Brooklyn	"1"	REVENGE	"2964"	gun	D	"2007"
2007/10/12	Manhattan	"1"	DISPUTE	"2966"	knife	D	"2007"
2007/10/12	Queens	"1"	ROBBERY/BURGLARY	"2967"	gun	D	"2007"
2007/10/13	Brooklyn	"1"	DRUGS	"2968"	gun	D	"2007"
2007/10/16	Brooklyn	"1"	ROBBERY/BURGLARY	"2970"	gun	D	"2007"
2007/10/13	Brooklyn	"1"	REVENGE	"2971"	blunt_instrument	D	"2007"
2007/10/19	Brooklyn	"1"	DOMESTIC	"2972"	gun	D	"2007"
2007/10/19	Manhattan	"1"	GANG	"2973"	gun	D	"2007"
2007/10/19	Brooklyn	"1"	DISPUTE	"2974"	gun	D	"2007"
2007/10/21	Queens	"1"	REVENGE	"2975"	gun	D	"2007"
2007/10/21	Manhattan	"1"	DISPUTE	"2979"	gun	D	"2007"
2007/10/23	Manhattan	"1"	DISPUTE	"2980"		D	"2007"
2007/10/24	Brooklyn	"1"	BOYFRIEND/GIRLFRIE	"2981"	other	D	"2007"
2007/10/25	Brooklyn	"1"	DISPUTE	"2982"	gun	D	"2007"
2007/10/27	Brooklyn	"1"	REVENGE	"2984"	gun	D	"2007"
2007/10/28	Queens	"1"	DOMESTIC	"2985"	gun	L	"2007"
2007/10/28	Brooklyn	"1"	DRUGS	"2988"	gun	D	"2007"
2007/10/28	Brooklyn	"1"	DISPUTE	"2989"		D	"2007"
2007/10/23	Queens	"1"	DOMESTIC	"2990"		L	"2007"
2007/10/31	Queens	"1"	ROBBERY/BURGLARY	"2991"	gun	D	"2007"
2007/10/31	Brooklyn	"1"	DRUGS	"2992"	gun	D	"2007"
2007/10/30	Manhattan	"1"	DISPUTE	"2993"	blunt_instrument	D	"2007"
2007/11/01	Brooklyn	"1"	REVENGE	"2995"	gun	D	"2007"
2007/07/03	Brooklyn	"1"	UNKNOWN	"2996"		L	"2007"
2007/11/03	Brooklyn	"1"	DRUGS	"2997"	gun	D	"2007"
2007/11/02	Manhattan	"1"	ROBBERY/BURGLARY	"2998"	gun	D	"2007"
2007/11/02	Manhattan	"1"	DISPUTE	"2999"	knife	L	"2007"
2007/11/03	Staten Island	"1"	DISPUTE	"3000"	knife	D	"2007"
2007/11/03	Queens	"1"	DOMESTIC	"3001"		D	"2007"
2007/11/05	Queens	"1"	DISPUTE	"3003"	gun	D	"2007"
2007/11/05	Brooklyn	"1"	DISPUTE	"3004"	gun	D	"2007"
2007/11/06	Brooklyn	"1"	REVENGE	"3007"	gun	D	"2007"
2007/11/08	Brooklyn	"1"	DRUGS	"3009"	gun	D	"2007"
2007/11/09	Manhattan	"2"	DISPUTE	"3011"	gun	D	"2007"
2007/11/10	Brooklyn	"1"	REVENGE	"3012"	gun	D	"2007"
2007/11/09	Manhattan	"1"	ROBBERY/BURGLARY	"3013"	knife	D	"2007"
2007/11/10	Brooklyn	"1"	DOMESTIC	"3014"	knife	D	"2007"
2007/11/12	Brooklyn	"1"	DISPUTE	"3015"	knife	D	"2007"
2007/11/14	Queens	"1"	GANG	"3016"	gun	D	"2007"
2007/11/17	Queens	"1"	REVENGE	"3018"	gun	D	"2007"
2007/11/18	Manhattan	"1"	DRUGS	"3019"	gun	L	"2007"
2007/11/18	Brooklyn	"1"	GANG	"3020"	gun	D	"2007"
2007/11/15	Brooklyn	"1"	DISPUTE	"3021"	blunt_instrument	L	"2007"
2007/11/20	Brooklyn	"1"	DISPUTE	"3022"	gun	D	"2007"
2007/11/21	Manhattan	"1"	DISPUTE	"3024"	gun	L	"2007"
2007/11/20	Manhattan	"1"	DISPUTE	"3026"		D	"2007"
2007/11/23	Manhattan	"1"	ROBBERY/BURGLARY	"3027"	knife	D	"2007"
2007/11/26	Brooklyn	"1"	BOYFRIEND/GIRLFRIE	"3028"	knife	D	"2007"
2007/11/27	Brooklyn	"1"	DRUGS	"3032"	knife	L	"2007"
2007/11/28	Brooklyn	"1"	REVENGE	"3033"	gun	D	"2007"
2007/12/02	Queens	"1"	DISPUTE	"3035"	gun	D	"2007"
2007/11/30	Brooklyn	"1"	DISPUTE	"3036"	knife	D	"2007"
2007/12/01	Brooklyn	"1"	DISPUTE	"3037"	gun	D	"2007"
2007/12/02	Staten Island	"1"	DOMESTIC	"3038"	gun	L	"2007"
2007/12/02	Manhattan	"1"	DISPUTE	"3039"	gun	D	"2007"
2007/12/03	Brooklyn	"1"	ROBBERY/BURGLARY	"3040"	knife	L	"2007"
2007/09/20	Queens	"1"	UNKNOWN	"3041"	knife	L	"2007"
2007/12/05	Brooklyn	"1"	DISPUTE	"3043"	blunt_instrument	D	"2007"
2007/12/06	Queens	"1"	DOMESTIC	"3045"		D	"2007"
2007/12/06	Brooklyn	"1"	DOMESTIC	"3046"		D	"2007"
2007/12/07	Queens	"1"	DOMESTIC	"3047"	blunt_instrument	L	"2007"
2007/12/08	Queens	"1"	DISPUTE	"3048"	gun	L	"2007"
2007/12/09	Brooklyn	"1"	DISPUTE	"3051"	gun	D	"2007"
2007/11/01	Queens	"1"	DISPUTE	"3054"		D	"2007"
2007/12/14	Brooklyn	"1"	ROBBERY/BURGLARY	"3055"	gun	D	"2007"
2007/12/15	Brooklyn	"1"	DISPUTE	"3057"	gun	D	"2007"
2007/12/17	Queens	"1"	DISPUTE	"3059"	gun	D	"2007"
2007/12/19	Brooklyn	"1"	GANG	"3062"	knife	D	"2007"
2007/12/20	Staten Island	"1"	DOMESTIC	"3063"	gun	D	"2007"
2007/12/21	Brooklyn	"1"	DRUGS	"3064"	gun	D	"2007"
2007/12/21	Brooklyn	"1"	GANG	"3065"	gun	D	"2007"
2007/12/22	Queens	"1"	DOMESTIC	"3068"	knife	D	"2007"
2007/12/23	Manhattan	"1"	DISPUTE	"3069"	gun	D	"2007"
2007/12/23	Brooklyn	"1"	GANG	"3070"	knife	D	"2007"
2007/12/23	Manhattan	"1"	DISPUTE	"3071"	knife	L	"2007"
2007/12/24	Brooklyn	"2"	UNKNOWN	"3072"	gun	D	"2007"
2007/12/24	Brooklyn	"1"	DISPUTE	"3074"	gun	D	"2007"
2007/12/26	Queens	"1"	REVENGE	"3075"	knife	L	"2007"
2007/12/26	Manhattan	"1"	DRUGS	"3076"	gun	D	"2007"
2007/12/26	Brooklyn	"1"	DISPUTE	"3077"	knife	D	"2007"
2007/12/29	Brooklyn	"1"	DRUGS	"3079"	gun	D	"2007"
2007/12/30	Brooklyn	"1"	DRUGS	"3080"	gun	D	"2007"
2007/12/30	Brooklyn	"2"	DRUGS	"3081"	gun	D	"2007"
2007/08/16	Brooklyn	"1"	DISPUTE	"3084"	blunt_instrument	D	"2007"
2007/12/25	Manhattan	"1"	DISPUTE	"3085"		D	"2007"
2007/12/21	Staten Island	"1"	DOMESTIC	"3086"		D	"2007"
2008/05/02	Brooklyn	"1"		"3088"	gun	L	"2008"
2008/11/22	Brooklyn	"1"		"3092"	gun	D	"2008"
2008/12/01	Brooklyn	"1"		"3094"	gun	D	"2008"
2008/01/12	Queens	"1"		"3095"		L	"2008"
2008/03/03	Brooklyn	"1"		"3096"	gun	L	"2008"
2008/12/26	Brooklyn	"1"		"3099"	gun	D	"2008"
2008/12/26	Queens	"2"		"3100"	gun	D	"2008"
2008/12/24	Brooklyn	"1"		"3103"	gun	D	"2008"
2009/01/06	Manhattan	"1"		"3105"	knife	D	"2009"
2008/11/14	Brooklyn	"1"		"3106"		L	"2008"
2008/01/13	Manhattan	"1"		"3109"	knife	L	"2008"
2008/01/04	Manhattan	"1"		"3110"		D	"2008"
2008/01/13	Brooklyn	"1"		"3113"		L	"2008"
2008/01/22	Brooklyn	"1"		"3116"		L	"2008"
2008/03/05	Brooklyn	"1"		"3117"		L	"2008"
2008/02/26	Manhattan	"1"		"3119"	knife	L	"2008"
2008/03/12	Staten Island	"1"		"3120"	knife	D	"2008"
2008/03/13	Brooklyn	"1"		"3122"		L	"2008"
2008/03/21	Brooklyn	"1"		"3123"	gun	D	"2008"
2008/03/19	Queens	"1"		"3125"		L	"2008"
2008/04/17	Queens	"1"		"3130"	gun	L	"2008"
2008/04/20	Staten Island	"1"		"3131"		L	"2008"
2008/04/17	Brooklyn	"1"		"3132"	knife	D	"2008"
